id,title,category
1856,"مجلس نمایندگان آمریکا با ۲۴۶ رأی موافق در برابر ۱۸۱ رأی مخالف، «قانون منع دسترسی ایران به نظام مالی آمریکا» را تصویب کرد. این طرح نخست باید به مجلس سنای این کشور رفته و سپس مورد تأیید رئیس‌جمهور قرار گیرد. گفتنی است که اکثر موافقان این طرح از حزب جمهوری‌خواه وگران دموکرات بودند.","Politics, Economy"
1857,مجلس نمایندگان آمریکا با ۲۴۶ رأی موافق در برابر ۱۷۹ رأی مخالف «قانون مسئولیت‌پذیری ایران» را به منظور تسهیل اعمال تحریم‌های جدید علیه این کشور به تصویب رساند. در هنگام بررسی این طرح، دموکرات‌ها از این که این طرح روند معمول را برای بررسی نگذرانده شکایت داشتند.,"Politics"
1858,قنات‌های ایران از سوی یونسکو در فهرست میراث تاریخی-فرهنگی جهانی قرار گرفت. تنها دو روز بعد این سازمان کویر لوت را نیز در زمرهٔ آثار طبیعی این فهرست گنجاند.,"Social"
1859,چاپ جنجال روزنامه طرح نو,"Social"
1860,تایید حکم آرمان عبدالعالی دوست و عامل جنایت قتل غزاله شکور در دیوان عالی کشور,"Crime/Safety"
1861,تایید حکم آرمان عبدالعالی دوست و عامل جنایت قتل غزاله شکور دروان عالی کشور.,"Crime/Safety"
1862,"سیل جنوب کرمان، سیستان و بلوچستان","Natural Disaster"
1863,حادثه مرداد هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1864,کسب اولین مدال تاریخ زنان ایران در المپیک توسط کیمیا علیزاده,"Sports/Entertainment, Social"
1865,"ایران با دریافت ۳ مدال طلا، یک نقره و ۴ برنز در ردهٔ بیست‌وپنجم بازی‌های المپیک تابستانی ۲۰۱۶ قرار گرفت. کیمیا علیزاده در این مسابقات با دریافت مدال برنز، نخستین زن مدال‌آور ایران در بازی‌های المپیک تابستانی شد. شد.","Sports/Entertainment, Social"
1866,حادثه شهریور هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1867,آغاز انتشار جنجال املاک نجومی,"Politics, Economy"
1868,روزنامه شهروند با انتشار مصاحبه‌ای با یکی از اعضای اصلاح‌طلب شورای شهر تهران خبر از تخلف دو هزار و ۲۰۰ میلیارد تومانی در شهرداری تهران داد.,"Politics, Economy"
1869,رقابت ۱۱ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1870,طوفان و سیل شمال ایران,"Natural Disaster"
1871,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال چین در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1872,آغاز جام حذفی فوتبال ایران ۹۶–۱۳۹۵,"Sports/Entertainment"
1873,رقابت ۱۵ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1874,قتل‌های پزشک تبریزی,"Crime/Safety"
1875,رقابت ۲۰ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1876,آغاز سرشماری عمومی نفوس و مسکن,"Social, Politics"
1877,رقابت ۲۵ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ آسیا‌,"Sports/Entertainment"
1878,بر اثر انفجار خودروی بمب‌گذاری‌شده توسط داعش در نزدیکی شهر حله در عراق، بیش از ۵۰ زائر ایرانی کشته شدند.,"Crime/Safety, Politics"
1879,برخورد قطار در محور سمنان–دامغان,"Crime/Safety, Technology/Science"
1880,"دو قطار مسافربری در حوالی «ایستگاه هفت خوان» در محور سمنان–دامغان برخورد کردند و طی آن چهار واگن از ریل خارج و پنج واگن دچار آتش‌سوزی شدند. در این حادثه ۴۷ نفر کشته و ۱۰۳ نفر مصدوم شدند. یک روز پس از حادثه، محسن پورسیدآقایی، مدیرعامل وقت راه‌آهن از سمت خود استعفا داد.","Crime/Safety, Technology/Science"
1881,حادثه ۷ آذر فروند بالگرد میل-۱۷ شرکت نفت خزر,"Crime/Safety, Technology/Science"
1882,اعضای اوپک توافق کردند جمعاً بین ۱ میلیون تا ۱٫۲ میلیون بشکه از تولید نفت خود در روز را کاهش دهند. با این حال ایران از کاهش تولید معاف شد.,"Economy, Politics"
1883,"سنای ایالات متحده با ۱۰۰ رأی موافق، قانون تحریم ایران را به مدت ده سالگر تمدید کرد. پیش از آن نیز مجلس نمایندگان این کشور با ۴۱۹ رأی موافق در برابر ۱ رأی مخالف تمدید آن را تصویب کرده بود. کاخ سفید اعلام کرده بود تصویب تمدید این قانون آسیبی به برجام نخواهد زد. باراک اوباما مصوبه را امضا نکرد اما با توجه به گذشت ۱۰ روز از زمان تصویب، مصوبه نامبرده تبدیل به قانون شد.","Politics"
1884,حادثه سقوط بالگرد در دریاچه چیتگر تهران,"Crime/Safety, Technology/Science"
1885,سانحه ۱۷ آذر فروند هواپیما آموزشی در شهر اقلید,"Crime/Safety, Technology/Science"
1886,نخستین قرارداد سفارش ساخت کشتی‌های کانتینری مگا سایز ۱۴ هزار و ۵۰۰ TEU و تانکرهای حامل مشتقات نفتی و محمولات شیمیایی ۴۹ هزار تنی توسط شرکت کشتیرانی جمهوری اسلامی ایران و شرکت هیوندای کره جنوبی به امضا رسید. تأمین مالی این کشتی‌ها توسط بانک‌ها و شرکت‌های کره‌ای خواهد بود. نخستین کشتی در ۱۳۹۷ تحویل ایران خواهد شد.,"Economy, Technology/Science"
1887,"انتشار آلبوم تجربه کن، شادمهر عقیلی","Social, Sports/Entertainment"
1888,"انتشار آلبوم تجربه کن، شادمهر عقیلی.","Social, Sports/Entertainment"
1889,ایران‌ایر و شرکت بوئینگ قراردادی را امضا کردند تا طی ۱۰ سال ۸۰ فروند هواپیمای بوئینگ تحویل ایران شود. این نخستین قرارداد در نوع خود پس از ۳۷ سال تحریم صنایع هوایی ایران از سوی آمریکا بود. نخستین هواپیما در ۲۰۱۸ تحویل ایران‌ایر خواهد شد.,"Economy, Technology/Science, Politics"
1890,"در پی تمدید قانون تحریم ایران از سوی کنگره آمریکا، حسن روحانی رئیس‌جمهور ایران به صالحی رئیس سازمان انرژی اتمی این کشور دستور داد تا برنامه‌ریزی برای طراحی و ساخت پیشران‌های هسته‌ای جهت بهره‌گیری در حوزه ترابری دریایی را آغاز کند. همچنین وی در دستوری جداگانه به ظریف وزیر امور خارجه ایران دستور داد تا اقدامات مقتضی برای رسیدگی به موارد نقض برجام از سوی آمریکا را آغاز کند. مقام‌های آمریکایی این دستورها را ناقض برجام ندانستند.","Politics, Technology/Science"
1891,امضا شدن منشور حقوق شهروندی توسط حسن روحانی و ابلاغ آن به مردم ایران,"Politics, Social"
1892,امضاء و ابلاغ منشور حقوق شهروندی توسط حسن روحانی,"Politics, Social"
1893,اجرای حکم قطع چهار انگشت دو برادر در ارومیه,"Crime/Safety, Social"
1894,در پی درگذشت اکبر هاشمی رفسنجانی، رئیس مجمع تشخیص مصلحت نظام و رئیس‌جمهور سابق ایران سه روز عزای عمومی در ایران اعلام شد. دو روز بعد جمعیت انبوهی در تهران برای تشییع جنازهٔ وی گرد آمدند که در رسانه‌های خبری خبرساز شد. استاندار تهران، شمار مردم را ۲/۵ میلیون نفر ذکر کرد.,"Politics, Social"
1895,در پی درگذشت اکبر هاشمی رفسنجانی، رئیس مجمع تشخیص مصلحت نظام و رئیس‌جمهور سابق ایران سه روز عزای عمومی در ایران اعلام شد. دو روز بعد جمعیت انبوهی در تهران برای تشییع جنازهٔ وی گرد آمدند که در رسانه‌های خبری خبرساز شد. استاندار تهران، شمار مردم را ٨٫۵میلیون نفر ذکر کرد.,"Politics, Social"
1896,نخستین هواپیمای ایرباس ای ۳۲۱ خریداری شده پس از رفع تحریم‌های اتحادیه اروپا علیه ایران در فرودگاهآباد به زمین نشست. این اولین هواپیمای نوی است که پس از ۳۸ سال به مالکیت ایران‌ایر درآمد. ۹۹ فروندگر از سفارش ایران‌ایر به ایرباس باقی مانده‌است.,"Economy, Technology/Science, Politics"
1897,آتش‌سوزی و ریزش ساختمان پلاسکو,"Crime/Safety, Social"
1898,سیل سیستان و بلوچستان,"Natural Disaster"
1899,بارندگی‌های شدید در استان سیستان و بلوچستان باعث شد تا رودخانه‌های فصلی در بخش‌های جنوبی این استان طغیان کرده و باعث سیل، آبگرفتگی و بسته‌شدن راه دسترسی به برخی روستاها شد.,"Natural Disaster"
1900,حادثه بهمن هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1901,جایزه بهترین فیلم خارجی در اسکار برای فیلم فروشنده به کارگردانی اصغر فرهادی,"Social, Sports/Entertainment"
1902,پدیده سیش بندر دیر,"Natural Disaster"
1903,طغیان آب دریا مرسوم به سیش در شهر بندریر از توابع استان بوشهر و مرگ ۴ نفر به ثبت رسید.,"Natural Disaster"
1904,رقابت ۸ فروردین تیم ملی فوتبال ایران با تیم ملی فوتبال چین در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1905,زمین‌لرزه فریمان,"Natural Disaster"
1906,زلزله ۶ ریشتری در خراسان رضوی,"Natural Disaster"
1907,سیل شمال غرب ایران,"Natural Disaster"
1908,سیل در شمال غرب ایران با ۴۰ کشته و زخمی,"Natural Disaster"
1909,اجرای حکم قطع دست یک متهم به سرقت و قتل در زندان عادل‌آباد شیراز,"Crime/Safety, Social"
1910,بنیان‌گذاری فاز نخست پالایشگاه میعانات گازی ستاره خلیج فارس,"Economy, Technology/Science"
1911,تگرگ سنندج,"Natural Disaster"
1912,حادثه معدن زغال‌سنگ زمستان یورت آزادشهر,"Crime/Safety, Economy"
1913,ریزش معدن آزاد شهر در گلستان با ۴۳ کشته و ۷۲ مصدوم,"Crime/Safety, Economy"
1914,زمین‌لرزه‌های خراسان شمالی,"Natural Disaster"
1915,زلزله ۵٫۷ ریشتری در خراسان شمالی,"Natural Disaster"
1916,عظیم قیچی ساز موفق به فتح لوتسه شد,"Sports/Entertainment"
1917,انتخابات ریاست‌جمهوری ایران (۱۳۹۶),"Politics"
1918,انتخابات شوراهای اسلامی شهر و روستا (۱۳۹۶),"Politics"
1919,انفجار مرکز خرید نصر شیراز,"Crime/Safety"
1920,حملات تهران,"Politics, Crime/Safety"
1921,حملات تروریستی داعش به ساختمان مجلس شورای اسلامی و حرم سید روح‌الله خمینی,"Politics, Crime/Safety"
1922,رقابت ۲۲ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ آسیا,"Sports/Entertainment"
1923,حمله موشکی ۲۰۱۷ دیرالزور,"Politics, Crime/Safety, Technology/Science"
1924,حملات موشکی ایران به مقر داعش دررالزور سوریه در پاسخ به حملات داعش در تهران,"Politics, Crime/Safety, Technology/Science"
1925,آغاز هجوم ملخ‌ها کوهرنگ,"Natural Disaster"
1926,قتل آتنا اصلانی به‌دست اسماعیل رنگرز,"Crime/Safety"
1927,ربوده شدن بنیتا,"Crime/Safety"
1928,حادثه تیر هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1929,اعتراضات ۱ مرداد سپرده‌گذاران مؤسسه اعتباری کاسپین,"Economy, Politics, Social"
1930,کشف جسد بی‌جان بنیتا,"Crime/Safety"
1931,مراسم تحلیف دوازدهمین دوره ریاست‌جمهوری در ایران.,"Politics"
1932,آغاز جام حذفی فوتبال ایران ۹۷–۱۳۹۶,"Sports/Entertainment"
1933,سیل مرداد شمال ایران,"Natural Disaster"
1934,رقابت ۹ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ آسیا,"Sports/Entertainment"
1935,واژگونی اتوبوس حامل دختران دانش‌آموز,"Crime/Safety"
1936,حادثه شهریور هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1937,رقابت ۱۴ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۸ (آسیا),"Sports/Entertainment"
1938,انتخاب زهرا مریخی به‌عنوان دبیرکل سازمان مجاهدین خلق ایران در کنگره سراسری سازمان مجاهدین خلق,"Politics"
1939,اعدام اسماعیل رنگرز قاتل آتنا اصلانی,"Crime/Safety"
1940,حادثه سوزاندن جوان ۱۹ ساله در مهاباد,"Crime/Safety"
1941,حادثه مهر هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1942,آذر ۳۰,"Social"
1943,انفجار آبان پالایشگاه نفت تهران,"Crime/Safety, Technology/Science, Economy"
1944,حادثه ۸ آبان هواپیمای آموزشی,"Crime/Safety, Technology/Science"
1945,حادثه ۲۰ آبان فروند سوخو-۱۷,"Crime/Safety, Technology/Science"
1946,زمین‌لرزه ازگله,"Natural Disaster"
1947,زلزله ۷٫۳ ریشتری در کرمانشاه,"Natural Disaster"
1948,زمین‌لرزه هجدک,"Natural Disaster"
1949,زمین‌لرزه‌ی بندر دیر با شدت ۴٫۹ ریشتر,"Natural Disaster"
1950,حادثه کشته شدن ۹ کوهنورد مشهدی در اشترانکوه,"Crime/Safety, Sports/Entertainment"
1951,زمین‌لرزه ملارد,"Natural Disaster"
1952,زمین‌لرزه کوهبنان,"Natural Disaster"
1953,آغاز اعتراضات دی ایران,"Politics, Social"
1954,تظاهرات ۱۳۹۶ ایران,"Politics, Social"
1955,حادثه نفت‌کش سانچی,"Crime/Safety, Economy, Technology/Science"
1956,حادثه ۲۰ دی ناوچه دماوند,"Crime/Safety, Technology/Science"
1957,اجرای حکم قطع دست یک متهم به سرقت در زندان مرکزی مشهد,"Crime/Safety, Social"
1958,سرقت اسناد هسته‌ای ایران,"Politics, Crime/Safety"
1959,آتش‌سوزی ساختمان برق حرارتی وزارت نیرو,"Crime/Safety"
1960,بازی‌های المپیک زمستانی ۲۰۱۸,"Sports/Entertainment"
1961,حادثه ۲۷ بهمن فوکر ۱۰۰ هواپیمایی قشم,"Crime/Safety, Technology/Science"
1962,حادثه پرواز شماره ۳۷۰۴ هواپیمایی آسمان,"Crime/Safety, Technology/Science"
1963,سقوط هواپیمای تهران - یاسوج.,"Crime/Safety, Technology/Science"
1964,اعتراضات دراویش گنابادی و کشته‌شدن ۳ مأمور انتظامی دولت.,"Politics, Social, Crime/Safety"
1965,"انتشار آلبوم تصویر، شادمهر عقیلی","Social, Sports/Entertainment"
1966,حادثه اسفند هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1967,حمله ۱۸ اسفند به سفارت ایران در لندن,"Politics, Crime/Safety"
1968,حادثه ۲۰ دی فروند بمباردیه چلنجر ۶۰۰ سریز,"Crime/Safety, Technology/Science"
1969,بازگشایی ایستگاه راه‌آهن کرمانشاه,"Economy, Technology/Science"
1970,آغاز پخش مجموعه پایتخت (فصل ۵),"Social, Sports/Entertainment"
1971,برگزاری تظاهرات روز سرزمین ۲۰۱۸ در فلسطین.,"Politics, Social"
1972,حادثه کافه نوارس اهواز,"Crime/Safety"
1973,حادثه ۲۸ فروردین فروند بالگرد,"Crime/Safety, Technology/Science"
1974,کشف پیکر بی‌جان و مومیایی‌شده رضاشاه در ایران,"Social, Politics"
1975,ادغام مؤسسه اعتباری ثامن در بانک انصار,"Economy, Politics"
1976,خروج آمریکا از برجام,"Politics"
1977,اعلام رسمی خروج آمریکا از برجام توسط دونالد ترامپ رئیس‌جمهور وقت ایالات متحده آمریکا.,"Politics"
1978,آغاز اعتصاب سراسری کامیون‌داران در ایران,"Economy, Social, Politics"
1979,اعتصاب ۱۳۹۷ کامیون‌داران.,"Economy, Social, Politics"
1980,علیرضا صباحی‌فرد به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,"Politics"
1981,انتصاب علیرضا صباحی‌فرد به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا طی حکم فرمانده کل قوا سید علی خامنه‌ای.,"Politics"
1982,حادثه ۱۲ خرداد فروند چنگدو جی-۷,"Crime/Safety, Technology/Science"
1983,حادثه خرداد هواپیمایی زاگرس,"Crime/Safety, Technology/Science"
1984,سیل رودسر,"Natural Disaster"
1985,رقابت ۲۵ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال مراکش در جام جهانی فوتبال  ۲۰۱۸,"Sports/Entertainment"
1986,اعدام محمد ثلاث، درویش گنابادی زندانی به اتهام کشتن سه مأمور در زندان رجایی‌شهر.,"Politics, Crime/Safety"
1987,رقابت ۳۰ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال اسپانیا در جام جهانی فوتبال  ۲۰۱۸,"Sports/Entertainment"
1988,آغاز اعتراضات تهران,"Politics, Social"
1889,رقابت ۴ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال پرتغال در جام جهانی فوتبال ۲۰۱۸,"Sports/Entertainment"
1990,تصادف سنندج,"Crime/Safety"
1991,خورشیدگرفتگی: غیرقابل رویت در ایران.,"Technology/Science"
1992,قهرمانی فرانسه در جام جهانی ۲۰۱۸,"Sports/Entertainment"
1993,حمله به پاسگاه مرزی در مریوان,"Politics, Crime/Safety"
1994,حمله گروه پژاک به پاسگاه مرزی در مریوان که منجر به کشته شدن ۱۱ پاسدار و بسیجی و زخمی شدن ۸ تنگر از آنان شد.,"Politics, Crime/Safety"
1995,زمین‌لرزه تیر تازه‌آباد کرمانشاه,"Natural Disaster"
1996,انحلال باشگاه فوتبال گسترش فولاد تبریز.,"Sports/Entertainment"
1997,ماه‌گرفتگی: قابل رویت در ایران و اغلب نقاط جهان.,"Technology/Science"
1998,اعتراضات مرداد ایران.,"Politics, Social"
1999,اعتراضات ۱۳۹۷ ایران.,"Politics, Social"
2000,خورشیدگرفتگی: غیرقابل رویت در ایران.,"Technology/Science"
