id,title,category
281,تشکیل کابینهٔ جدید توسط حسن مستوفی‌الممالک. فهرست وزرا: رضاخان سردار سپه وزیر جنگ، ذکاءالملک فروغی وزیر امور خارجه، نصرالملک وزیر مالیه، ادیب‌السلطنه سمیعی وزیر داخله، ممتازالملک وزیر عدلیه، حاج محتشم‌السلطنه وزیر معارف و اوقاف، حاج مخبرالسلطنه هدایت وزیر تجارت و فوائد عامه,"Politics"
282,تصویب قانون اجبار مستخدمین کشوری به استفاده از پارچه‌های ایرانی,"Social, Politics, Economy"
283,تصویب قانون تشکیل اداره خزانه‌داری کل,"Economy, Politics"
284,وزارت مالیه بودجه این سال را ۲۰٬۵۹۹٬۷۰۰ تومان اعلام کرد.,"Economy"
285,اعلام شد که ایران در سال ۱۹۲۲ معادل ۲۲٬۴۴۷٬۰۰۰ بشکه نفت خام صادر کرده و پانصد هزار لیره بابت آن دریافت کرده است.,"Economy"
286,قانون ثبت اسناد و املاک به تصویب مجلس شورای ملی رسید.,"Politics, Economy"
287,رضاخان وزیر جنگ به امیر لشکر جنوب دستور داد همهٔ مناطقی که در بلوچستان، بختیاری و سواحل خلیج فارس به خصوص مناطق نفت‌خیز که دولت انگلستان به آنها نظر دارد و تا کنون دولت مرکزی نفوذ کمی روی آنها داشته، باید تحت نفوذ دولت قرار گیرد و از این رو مقداری از نیروهای لشکر مرکز به جنوب فرستاده شدند.,"Politics, Economy"
288,انتشار نخستین دوره هفته‌نامه توفیق,"Social"
289,آغاز انتشار هفته‌نامه فکاهی توفیق,"Social"
290,سر پرسی لورن وزیر مختار بریتانیا طی گزارسی به لرد کرزن وزیر امور خارجه بریتانیا نسبت به قریب‌الوقوع بودن حملهٔ رضاخان سردار سپه به خوزستان و شیخ خزعل که حافظ منافع نفتی انگلستان در آن خطه شده بود، هشدار داد.,"Politics"
291,زمین‌لرزه کاج‌درخت,"Natural Disaster"
292,زمین لرزه ۱۳۰۲ تربت حیدریه در روستای کاج درخت.,"Natural Disaster"
293,مشیرالدوله به جای مستوفی‌الممالک مأمور تشکیل کابینه شد. وزرای این کابینه: رضاخان سردار سپه وزیر جنگ و فرمانده کل قوا، مصدق‌السلطنه وزیر امور خارجه، ذکاءالملک فروغی وزیر مالیه، حکیم‌الملک وزیر عدلیه، حکیم‌الدوله وزیر معارف و اوقاف، فهیم‌الدوله وزیر پست و تلگراف، عدل‌الملک دادگر کفیل وزارت فوائد عامه و تجارت، اعتلاءالسلطنه کفیل وزارت داخله,"Politics"
294,تصویب قانون استقراض ۵ میلیون دلار از آمریکا و مذاکره برای استقراض ۵ میلیون دلارگر از بانک‌های این کشور در مجلس,"Economy, Politics"
295,تصویب استخدام لامبر مولیتر (Lambert Molitor) به عنوان رئیس کل گمرکات ایران، دو کارشناس بلژیکی برای اداره پست، ستوان گونار وستداهل برای نظمیه، دکتر ژوزف منار (Joseph Mesnard) فرانسوی به ریاست انستیتو پاستور توسط مجلس شورای ملی,"Politics, Social, Health"
296,پیمان لوزان که مرزهای ترکیه امروزی را مشخص می‌کرد میان یونان، بلغارستان وگر کشورهای درگیر در جنگ جهانی اول در سوئیس به امضا رسید و رسماً به عمر امپراتوری عثمانی پایان داد.,"Politics"
297,تشکیل جمعیت شیر و خورشید سرخ به همت دکتر امیر خان امیراعلم,"Health, Social"
298,هیئت دولت تصویب کرد که وزارت مالیه املاک اسماعیل شکاک را به عنوان خالصه ضبط نماید.,"Politics, Economy"
299,نامهٔ وزیر جنگ به سردار عشایر و هشدار در خصوص این که کلانتران کشکولی حق ندارند با کمپانی نفت انگلیس وارد قرارداد شوند.,"Politics, Economy"
300,ترکیه پایتخت خود را از استانبول به آنکارا تغییر داد.,"Politics"
301,تاسیس کمپانی والت دیزنی در بربنک کالیفرنیا,"Social, Economy"
302,تاسیس کمپانی والتزنی در بربنک کالیفرنیا,"Social, Economy"
303,استعفای مشیرالدوله از دولت,"Politics"
304,آغاز نخست‌وزیری رضاخان سردار سپه,"Politics"
305,احمدشاه قاجار به دلیل «حساسیت اوضاع مملکت و احتیاج شدید به اصلاحات سیاسی و اقتصادی» رضاخان سردار سپه وزیر جنگ را به ریاست وزرا برگزید.,"Politics"
306,احمدشاه برای سومین بار به منظور «معالجه و تغییر آب و هوا» تهران را به مقصد اروپا ترک کرد.,"Politics"
307,نخستین کابینه رضاخان سردار سپه: ذکاءالملک فروغی وزیر امور خارجه، مدیرالملک جم وزیر مالیه، معاضدالسلطنه وزیر عدلیه، سلیمان میرزا وزیر معارف و اوقاف، امیرلشکر خدایارخان وزیر پست و تلگراف، حاجی عزالممالک اردلان وزیر فوائد عامه و تجارت، میرزا قاسم‌خان صور اسرافیل کفیل وزارت داخله. رئیس‌الوزرا سرپرستی وزارت جنگ و داخله را به عهده گرفت.,"Politics"
308,با انحلال امپراتوری عثمانی، حکومت جمهوری در ترکیه تأسیس و مصطفی کمال آتاترک رئیس حزب جمهوری‌خواه خلق به ریاست‌جمهوری برگزیده شد.,"Politics"
309,دسته‌های چریک به فرماندهی فیض‌محمدخان و کچی‌خان بلوچ به دستور سردار سپه به بلوچستان حمله کرده تا به ۲۵ سال نافرمانی دوست‌محمدخان بلوچ و پدرش بهرام‌خان پایان دهند. در نهایت پس از ۵۵ روز همهٔ نافرمان‌های این منطقه سرکوب شدند.,"Politics, Crime/Safety"
310,امیرلشکر غرب خبر از فتح تنگه زادشیر در لرستان و ورود به خرم‌آباد داد.,"Politics, Crime/Safety"
311,امیرلشکر عبدالله امیرطهماسب فرمانده قوایبایجان خبر از فتح قلعهٔ کاظم قوشچی و قتل او به دست نیروهای دولتی داد.,"Politics, Crime/Safety"
312,پنجمین دورهٔ مجلس شورای ملی گشایش یافت.,"Politics"
313,اعلان رسمی پایان امپراتوری عثمانی و اخراج خلیفه عبدالمجید دوم از ترکیه,"Politics, Social"
314,وزارت مالیه بودجهٔ سال جاری را ۲۶٬۳۱۸٬۷۰۰ تومان اعلام کرد.,"Economy"
315,رسماً اعلام شد که تولید نفت خام ایران در ۱۹۲۳ معادل ۲۵٬۲۳۱٬۰۰۰ بشکه بوده که درآمد ایران از آن فقط ۴۰۰٬۰۰۰ لیره بوده است.,"Economy"
316,رضا پهلوی، رئیس‌الوزرا و وزیر جنگ، برای اعتراض به فرمان احمدشاه مبنی بر عزل او، از مقام خویش کناره‌گیری کرد و به رودهن رفت.,"Politics"
317,طرح استیضاح دولت رضاخان از سوی نمایندگان اقلیت مجلس شورای ملی به رهبری مدرس به شکست انجامید.,"Politics"
318,تأسیس شهرداری اردبیل.,"Politics, Social"
319,ورود بارولیمیک نماینده کمپانی یونکرس به تهران جهت صادرات بالگرد به ایران,"Technology/Science, Economy"
320,تاسیس مؤسسه تحقیقات واکسن و سرم‌سازی رازی,"Health, Technology/Science"
321,بنیانگذاری مؤسسه تحقیقات واکسن و سرم‌سازی رازی.,"Health, Technology/Science"
322,تأسیس نیروی هوایی شاهنشاهی ایران به دستور رضا پهلوی.,"Politics, Technology/Science"
323,تصویب «قانون تبدیل بروج به ماه‌های فارسی» در مجلس شورای ملی. بر اساس این قانون در تقویم ایرانی نام‌های ماه‌های سال به نام‌های کنونی تبدیل گردید و نامهایی چون حمل و ثور و جوزا و … حوت جای خود را به فروردین و اردیبهشت و خرداد و … اسفند دادند.,"Social, Politics"
324,تأسیس بانک سپه، اولین بانک ایرانی,"Economy, Politics"
325,تأسیس اولین بانک ایرانی به نام بانک سپه,"Economy, Politics"
326,تصویب لایحه خدمت نظام وظیفه اجباری (سربازی اجباری در ایران),"Politics, Social"
327,گسترش مخالف و تظاهرات ضد سلطنت قاجار، با حمایت رضا خان (سردار سپه) و فرماندهان نظامی او، در شهرهای ایران,"Politics, Social"
328,تصویب قانون خلع حکومت قاجاریان,"Politics"
329,افتتاح مجلس مؤسسان با نطق رضا شاه,"Politics"
330,آغاز پادشاهی رضاشاه,"Politics"
331,تاجگذاری رضاشاه بنیان‌گذار سلسله پهلوی در کاخ گلستان تهران,"Politics, Social"
332,تاجگذاری رضاشاه پهلوی در تهران و تأسیس سلسلهٔ پهلوی در ایران,"Politics, Social"
333,شورش پادگان سلماس,"Crime/Safety, Politics"
334,شورش پادگان مراوه‌تپه,"Crime/Safety, Politics"
335,سرتیپ امان‌الله میرزا جهانبانی به فرماندهی لشکر شرق منصوب و به سوی مشهد رهسپار گردید.,"Politics"
336,آغاز استفاده از تلفن در عمارت جدید تلفنخانه تهران,"Technology/Science, Social"
337,انقراض قاجاریه,"Politics"
338,تشکیل سلسله شاهنشاهی پهلوی,"Politics"
339,روس سلسله پهلوی را به رسمیت شناخت,"Politics"
340,اردیبهشت - اعلام لغو کاپیتولاسیون در ایران توسط وزارت امور خارجه ایران,"Politics"
341,تصویب قانون تأسیس بانک ملی ایران در مجلس شورای ملی,"Economy, Politics"
342,تصویب «قانون ورزش اجباری در مدارس»,"Social, Sports/Entertainment"
343,کناره‌گیری حسن مستوفی (مستوفی‌الممالک) از نخست‌وزیری و انتخاب مهدیقلی هدایت (مخبرالسلطنه) به جای وی,"Politics"
344,کلنگ احداث ایستگاه راه‌آهن تهران توسط رضاشاه پهلوی,"Technology/Science, Economy"
345,آغاز عملیات ساخت راه‌آهن سراسری ایران,"Technology/Science, Economy"
346,انگلستان، سلسله پهلوی را به رسمیت شناخت,"Politics"
347,آغاز به کار اداره کل احصائیه و سجل احوال,"Politics, Social"
348,افتتاح بانک ملی ایران,"Economy"
349,آغاز به‌کار بانک ملی ایران,"Economy"
350,آغاز به کار بانک ملی ایران,"Economy"
351,دستگیری و تبعید سید حسن مدرس,"Politics, Crime/Safety"
352,برکناری امان‌الله شاه و بر تخت نشستن حبیب‌الله کلکانی در کابل,"Politics"
353,با تصویب هیئت دولت، چاپ و تألیف کتاب‌های درسی دوره ابتدایی در انحصار دولت (وزارت آموزش و پرورش ایران) قرار گرفت.,"Social, Politics"
354,سید حسن تقی‌زاده، والی خراسان به وزیر مختاری دربار لندن تعیین گردید.,"Politics"
355,مهر - افتتاح فاز نخست راه‌آهن سراسری ایران حدفاصل ساری تا بندر شاه (بندر ترکمن امروزی).,"Technology/Science, Economy"
356,تسخیر و تاراج کابل به دست نیروهای نادر خان.,"Politics, Crime/Safety"
357,پایه‌گذاری کشور تاجیکستان در اتحاد جمهوری‌های شوروی با عنوان جمهوری شوروی سوسیالیستی تاجیکستان (۱۶ اکتبر ۱۹۲۹م). پیش از این اتفاق، تاجیکستان بخشی خودمختار در جمهوری ازبکستان بود.,"Politics"
358,طبق قانون تعیین واحد و مقیاسِ پولِ قانونیِ ایران، ریال به‌جای قران با وزن خالصِ ۰٫۳۶۶۱۱۹۱ گرمْ طلا انتخاب شد,"Economy"
359,تبدیل «اداره کل طرق و شوارع» به یک وزارتخانه مستقل به نام «وزارت طرق و شوارع» با تصویب مجلس شورای ملی.,"Politics, Technology/Science"
360,قهرمانی اروگوئه در جام جهانی ۱۹۳۰.,"Sports/Entertainment"
361,نمایش «آبی و رابی»، نخستین فیلم بلند داستانی صامت ایرانی، در سینما مایاک,"Social, Sports/Entertainment"
362,نمایش «آبی و رابی»؛ نخستین فیلم بلند داستانی صامت ایرانی، در سینما مایاک.,"Social, Sports/Entertainment"
363,ثبت ملی سلیمان‌تپه (ایلام) با شماره ثبت ۱ به عنوان یکی از آثار ملی ایران,"Social"
364,ثبت ملی تپه بکسایه با شماره ثبت ۲ به عنوان یکی از آثار ملی ایران,"Social"
365,ثبت ملی سبعات خزیر (چهار ریز) با شماره ثبت ۳ به عنوان یکی از آثار ملی ایران,"Social"
366,ثبت ملی تپه شیروان با شماره ثبت ۴ به عنوان یکی از آثار ملی ایران,"Social"
367,ثبت ملی تپه لالار با شماره ثبت ۵ به عنوان یکی از آثار ملی ایران,"Social"
368,ثبت ملی سیمره (شهر) با شماره ثبت ۶ به عنوان یکی از آثار ملی ایران,"Social"
369,ثبت ملی تپه‌های طرهان با شماره ثبت ۷ به عنوان یکی از آثار ملی ایران,"Social"
370,ثبت ملی تپه‌های لارتبا شماره ثبت ۸ به عنوان یکی از آثار ملی ایران,"Social"
371,ثبت ملی خرابه‌های نزدیک اندرکش با شماره ثبت ۹ به عنوان یکی از آثار ملی ایران,"Social"
372,ثبت ملی کهنه شهرویران با شماره ثبت ۱۰ به عنوان یکی از آثار ملی ایران,"Social"
373,ثبت ملی گلگا تپه با شماره ثبت ۱۱ به عنوان یکی از آثار ملی ایران,"Social"
374,ثبت ملی ریشهر با شماره ثبت ۱۲ به عنوان یکی از آثار ملی ایران,"Social"
375,ثبت ملی قصر ابونصر با شماره ثبت ۱۳ به عنوان یکی از آثار ملی ایران,"Social"
376,ثبت ملی دارابگرد با شماره ثبت ۱۴ به عنوان یکی از آثار ملی ایران,"Social"
377,ثبت ملی قلعه ضحاک (فارس) با شماره ثبت ۱۵ به عنوان یکی از آثار ملی ایران,"Social"
378,ثبت ملی گنبد آتشکده فراشبند با شماره ثبت ۱۶ به عنوان یکی از آثار ملی ایران,"Social"
379,ثبت ملی گور (شهر باستانی) با شماره ثبت ۱۷ به عنوان یکی از آثار ملی ایران,"Social"
380,ثبت ملی استخر (شهر) با شماره ثبت ۱۸ به عنوان یکی از آثار ملی ایران,"Social"
381,ثبت ملی پاسارگاد با شماره ثبت ۱۹ به عنوان یکی از آثار ملی ایران,"Social"
382,ثبت ملی آثار باستانی کوه خواجه (کوه رستم) با شماره ثبت ۵۴ به عنوان یکی از آثار ملی ایران,"Social"
383,ثبت ملی میدان نقش جهان اصفهان.,"Social"
384,بین ایران و ترکیه قرارداد مرزی ایران و ترکیه (۱۳۱۰) امضا شد,"Politics"
385,تبدیل واحد پول ایران از قران به ریال.,"Economy"
386,تأسیس دبیرستان فیروز بهرام در تهران.,"Social"
387,تأسیس نیروی دریایی ارتش توسط رضاشاه و آغاز به کار نیروی دریایی ایران,"Politics, Technology/Science"
388,عبدالحسین تیمورتاش (معززالملک) به جرم اخذ نه هزار لیره و دویست هزار ریال رشوه، به ۵ سال زندان و بازگرداندن رشوه به خزانهٔ دولتی محکوم شد.,"Politics, Crime/Safety, Economy"
389,پست خانه ایران در ساختمان تازه ساخت خود در خیابان سپه پیشین آغاز به کار کرد.,"Social, Technology/Science"
