id,title,category
2034,حمله مسلحانه گروه جیش‌العدل به مراسم صبحگاه پایگاه مقاومت بسیج نیک‌شهر در استان سیستان و بلوچستان که منجر به کشته شدن ۱ پاسدار و زخمی شدن ۵ تنگر شد.,"Politics, Crime/Safety"
2035,گام دوم انقلاب,"Politics, Social"
2036,حمله انتحاری به اتوبوس حامل کارکنان قرارگاه قدس نیروی زمینی سپاه پاسداران انقلاب اسلامی - در جاده خاش به زاهدان در استان سیستان و بلوچستان حداقل به کشته شدن ۲۷ پاسدار و زخمی شدن ۱۳ نفر انجامید.,"Politics, Crime/Safety"
2037,حادثه ۲۶ بهمن فروند هواپیمای آموزشی,"Crime/Safety, Technology/Science"
2038,اعلام موجودیت پروژه ققنوس ایران,"Politics, Social"
2039,دیدار بشار اسد رئیس‌جمهور سوریه با سید علی خامنه ای رهبر ایران در تهران.,"Politics"
2040,تصویب ارتقاء شهر قروه درگزین به شهرستان درگزین و جدا شدن از شهرستان رزن در جلسه هیئت دولت دوازدهم.,"Politics"
2041,برف و بوران کوهرنگ,"Natural Disaster"
2042,ادغام بانک مهر اقتصاد در بانک سپه,"Economy, Politics"
2043,ادغام بانک انصار در بانک سپه,"Economy, Politics"
2044,حادثه ۱۳ اسفند فروند بالگرد بل ۲۱۴ آجا,"Crime/Safety, Technology/Science"
2045,انتخاب سید ابراهیم رئیسی به ریاست قوه قضائیه توسط سید علی خامنه‌ای.,"Politics"
2046,اعطای نشان ذوالفقار به قاسم سلیمانی فرمانده نیروی قدس سپاه پاسداران انقلاب اسلامی توسط سید علی خامنه‌ای.,"Politics"
2047,سیل در استان‌های گلستان و مازندران.,"Natural Disaster"
2048,برگزاری مسابقات مقدماتی جام ملت‌های اروپا ۲۰۲۰,"Sports/Entertainment"
2049,برگزاری مسابقات مقدماتی فوتبال المپیک ۲۰۲۰,"Sports/Entertainment"
2050,سیل ۱۳۹۸ شمال ایران,"Natural Disaster"
2051,سیل ۱۳۹۸ شیراز,"Natural Disaster"
2052,سیل ۱۳۹۸ خرم آباد,"Natural Disaster"
2053,موج دوم سیل جنوب و غرب ایران,"Natural Disaster"
2054,آغاز موج دوم سیل لرستان,"Natural Disaster"
2055,تظاهرات ۲۰۱۹ هنگ کنگ,"Politics, Social"
2056,قرار گرفتن سپاه پاسداران در فهرست گروه‌های تروریستی از سوی دولت آمریکا,"Politics"
2057,دولت ایران در اقدامی متقابل ستاد فرماندهی مرکزی ایالات متحده موسوم به سنتکام را در فهرست گروه‌های تروریستی خود قرار داد.,"Politics"
2058,کشته شدن طلبه همدانی,"Crime/Safety, Social"
2059,حمله به کشتیهای امارات در بندر فجیره,"Politics, Crime/Safety"
2060,برگزاری کوپا آمریکا ۲۰۱۹ به میزبانی برزیل که با قهرمانی این کشور و نایب قهرمانی پرو پایان یافت.,"Sports/Entertainment"
2061,سید عبدالرحیم موسوی به دستور سید علی خامنه‌ای به‌عنوان فرمانده قرارگاه پدافند هوایی خاتم‌الانبیا انتخاب شد,"Politics"
2062,جنجال پوشش مسافر اسنپ,"Social"
2063,جام جهانی فوتبال زنان ۲۰۱۹ به میزبانی فرانسه برگزار شد که با قهرمانی ایالات متحده آمریکا و نایب قهرمانی هلند به پایان رسید.,"Sports/Entertainment"
2064,اعتراضات ۲۰ خرداد سپرده‌گذاران مؤسسه اعتباری کاسپین,"Economy, Social, Politics"
2065,انتشار بیانیه ۱۴ فعال سیاسی,"Politics, Social"
2066,سرنگونی پهپاد آمریکایی توسط ایران,"Politics, Crime/Safety, Technology/Science"
2067,سرنگونی پهباد آمریکایی توسط ایران,"Politics, Crime/Safety, Technology/Science"
2068,جام ملت‌های آفریقا ۲۰۱۹ که به میزبانی کشور مصر برگزار شد و الجزایر قهرمان و سنگال نایب قهرمان شدند.,"Sports/Entertainment"
2069,حادثه ۱۳ مرداد فروند جنگنده-بمب‌افکن مک‌دانل داگلاس اف-۴ فانتوم ۲ نهاجا,"Crime/Safety, Technology/Science"
2070,زمین‌لرزه گچساران.,"Natural Disaster"
2071,حادثه ۲۴ مرداد فروند هواپیمای آموزشی,"Crime/Safety, Technology/Science"
2072,آغاز لیگ برتر فوتبال ایران ۹۹–۱۳۹۸,"Sports/Entertainment"
2073,آغاز جام حذفی فوتبال ایران ۹۹–۱۳۹۸,"Sports/Entertainment"
2074,رقابت ۱۹ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال هنگ کنگ در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"Sports/Entertainment"
2075,حمله پهبادی به تأسیسات نفتی آرامکو در عربستان توسط جنبش انصارالله یمن,"Politics, Crime/Safety, Economy, Technology/Science"
2076,پرونده آلودگی به ایدز در لردگان,"Health, Social, Politics"
2077,انتخابات ریاست‌جمهوری افغانستان,"Politics"
2078,حمله نظامی ترکیه به شمال سوریه,"Politics, Crime/Safety"
2079,رقابت ۱۸ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال کامبوج در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ آسیا و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"Sports/Entertainment"
2080,اعتراضات شیلی (۲۰۱۹),"Politics, Social, Economy"
2081,دستگیری روح‌الله زم در عراق,"Politics, Crime/Safety"
2082,رقابت ۲۳ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال بحرین در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"Sports/Entertainment"
2083,اعتراضات لبنان ۲۰۱۹,"Politics, Social, Economy"
2084,هک شدن وبگاه فدراسیون فوتبال بحرین توسط هکرهای ایرانی,"Technology/Science, Politics"
2085,اعتراضات بولیوی (۲۰۱۹),"Politics, Social"
2086,شرکت گوگل روز چهارشنبه ۲۳ اکتبر به‌طور رسمی اعلام کرد به برتری کوانتومی دست یافته‌است. محققان این شرکت در مقاله‌ای در نشریه علمی نیچر گفته‌اند با دستیابی به فناوری جدید، انجام محاسبه‌ای که با پیشرفته‌ترین کامپیوتر حال حاضر جهان موسوم به «سامیت» ۱۰ هزار سال طول می‌کشد در ۳ دقیقه و ۲۰ ثانیه امکان‌پذیر شده‌است.,"Technology/Science"
2087,زمین‌لرزه آذربایجان شرقی,"Natural Disaster"
2088,زمین‌لرزه دربایجان شرقی که دست کم منجر به مرگ ۷ نفر شده‌است.,"Natural Disaster"
2089,قهرمانی تیم ملی فوتبال ساحلی ایران در جام بین قاره ای فوتبال ساحلی ۲۰۱۹,"Sports/Entertainment"
2090,انتشار گزارش شب بلند بخشش و اعدام توسط الهه محمدی,"Social"
2091,رقابت ۲۳ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا) و مرحله مقدماتی جام ملت‌های آسیا ۲۰۲۳,"Sports/Entertainment"
2092,آغاز اعتراضات آبان ایران,"Politics, Social, Economy"
2093,اعتراضات سراسری ۱۳۹۸ ایران,"Politics, Social, Economy"
2094,آغاز قتل‌عام ماهشهر.,"Politics, Crime/Safety, Social"
2095,آغاز قطعی اینترنت سراسری ایران.,"Politics, Technology/Science"
2096,قطعی سراسری اینترنت در ایران بیش از یک هفته,"Politics, Technology/Science"
2097,اعتراضات سراسری مردمی علیه افزایش قیمت بنزین و تورم,"Politics, Social, Economy"
2098,آتش‌سوزی ۶ آذر کنسولگری ایران در نجف,"Politics, Crime/Safety"
2099,آتش‌سوزی ۱۰ آذر کنسولگری ایران در نجف,"Politics, Crime/Safety"
2100,آتش‌سوزی ۱۲ آذر کنسولگری ایران در نجف,"Politics, Crime/Safety"
2101,حادثه تالار مانگه‌شه‌و سقز,"Crime/Safety, Social"
2102,کشف جسد ارشاد رحمانیان,"Crime/Safety, Politics"
2103,دستگیری خانواده پویا بختیاری,"Politics, Crime/Safety, Social"
2104,حادثه ۴ دی فروند میگ-۲۹ آجا,"Crime/Safety, Technology/Science"
2105,تجمع مردم در بهشت سکینه برای چهلم,"Social, Politics"
2106,اجرای مراسم حکم قصاص آرمان عبدالعالی عامل جنایت قتل غزاله شکور و توقف اجرای حکم در پی مهلت دادن اولیای دم   [۱],"Crime/Safety, Social"
2107,عملیات آذرخش کبود,"Politics, Crime/Safety"
2108,آغاز تشییع جنازه و خاکسپاری قاسم سلیمانی,"Social, Politics"
2109,عملیات شهید سلیمانی,"Politics, Crime/Safety, Technology/Science"
2110,شلیک پدافند سپاه پاسداران جمهوری اسلامی به هواپیمای مسافربری,"Politics, Crime/Safety, Technology/Science"
2111,پایان تشییع جنازه و خاکسپاری قاسم سلیمانی,"Social, Politics"
2112,آغاز اعتراضات دی ۱۳۹۸ ایران,"Politics, Social"
2113,حادثه ۷ بهمن فروند مک‌دانل داگلاس ام‌دی-۸۰ هواپیمایی کاسپین,"Crime/Safety, Technology/Science"
2114,حادثه ۱۲ بهمن فروند ایرباس ای۳۱۹ ایران ایر,"Crime/Safety, Technology/Science"
2115,آغاز برف و بوران گیلان,"Natural Disaster"
2116,گزارش نخستین موارد تأیید شده کووید ۱۹ در ایران از قم,"Health, Social"
2117,دنیاگیری رسمی کووید-۱۹ در ایران,"Health, Social"
2118,برگزاری انتخابات دوره یازدهم مجلس شورای اسلامی,"Politics"
2119,وقوع زمین لرزه در آذربایجان غربی,"Natural Disaster"
2120,۱ فروردین تا ۱۵ فروردین مجموعه تلویزیونی پایتخت ۶ از شبکه یک و شبکه تماشا پخش شد.,"Sports/Entertainment, Social"
2121,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: بریتانیا به مدت سه هفته قرنطینه می‌شود تا کروناویروس کنترل شود.,"Health, Social, Politics"
2122,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: کمیته بین‌المللی المپیک و ژاپن بازی‌های المپیک تابستانی را تا سال ۲۰۲۱، بدون تاریخ تعیین مجدد، به حالت تعلیق درمی‌آورند.,"Health, Sports/Entertainment, Social"
2123,سومین رویداد سفیدکننده مرجانی در طی پنج سال و در سد بزرگ مرجانی ثبت می‌شود.,"Natural Disaster, Technology/Science"
2124,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: تعداد مرگ و میر در سراسر جهان از کووید-۱۹ از ۱۰۰٬۰۰۰ نفر فراتر رفت.,"Health"
2125,دنیاگیری کروناویروس در ایران: تعداد مبتلایان به کووید-۱۹ در ایران از مرز ۲۰٬۰۰۰ گذشت و فوتی‌ها به ۱٬۵۵۶ نفر رسید.,"Health"
2126,سیل در ۱۳ استانبایجان شرقی، بوشهر، چهارمحال و بختیاری، خراسان جنوبی، سمنان، سیستان و بلوچستان، فارس، قزوین، قم، کرمان، کهگیلویه و بویراحمد، مرکزی و هرمزگان در ایران ۷ کشته، ۱۵ زخمی و ۲ نفر مفقود برجا گذاشت.,"Natural Disaster"
2127,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: هند با بیش از ۱٫۳ میلیارد نفر جمعیت، بیش از یک ششم جمعیت جهان، با نوعی از محدودیت‌های حرکتی روبرو هستند، زیرا ۲۱ روز برای جلوگیری از گسترش کووید-۱۹ قرنطینه می‌شود.,"Health, Social"
2128,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: لی که چیانگ، نخست‌وزیر چینی گزارش داد که «گسترش اپیدمی منتقل شده در داخل کشور اساساً مسدود شده‌است» و شیوع آن در چین کنترل شده‌است.,"Health, Politics"
2129,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: موارد جهانی کووید-۱۹ به ۵۰۰٬۰۰۰، با نزدیک به ۲۳٬۰۰۰ مرگ و میر تأیید شده‌است. ایالات متحده در کل موارد شناخته شده کووید-۱۹ با حداقل ۸۱۳٬۲۳۲ مورد و بیش از ۱٬۰۰۰ مرگ و میر از چین و ایتالیا پیشی دارد.,"Health"
2130,دنیاگیری ۲۰–۲۰۱۹ کروناویروس: ستیزه‌جویان در فیلیپین، سوریه، یمن و لیبی با درخواست دبیرکل سازمان ملل متحد، آنتونیو گوترش در مورد درخواست آتش‌بس موافقت می‌کنند. برخی از آن‌ها کمک‌های پزشکی را برای خود و افراد غیر همراه در جوامع خود می‌پذیرند. گوترس همچنین از کشورهای ثروتمند خواسته‌است دو میلیارد دلار برای کمک به مبارزه با ویروس کمک کنند. کلمبیا و ونزوئلا در مورد واکنش مشترک به همه‌گیری جهانی و امارات متحده عربی دربارهٔ کمک‌های هوایی به ایران گفتگو کردند.,"Health, Politics"
2131,دنیاگیری کروناویروس در ایران: تعداد مبتلایان کرونا در ایران از مرز ۳۰٬۰۰۰ نفر گذشت. ۱۱٬۱۳۳ نفر بهبود یافته و ۲٬۳۷۸ نفر فوت کردند.,"Health"
2132,مقدونیه شمالی سی‌امین کشوری است که به ناتو پیوست.,"Politics"
2133,شمار مبتلایان به ویروس کرونا در جهان از مرز یک میلیون نفر گذشت و تعداد جانباختگان نیز به ۵۴ هزار نفر رسید.,"Health"
2134,ابتلای یک ببر به کرونا در باغ وحش نیویورک.,"Health, Technology/Science"
2135,اعلام وضعیت اضطراری در ژاپن، نخست‌وزیر ژاپن این وضعیت اضطراری را برای دوره‌ای یک‌ماهه در توکیو و شش منطقهگر اعلام کرده‌است.,"Health, Politics, Social"
2136,لغو قرنطینه کامل ووهان کانون شیوع ویروس کرونا در مرکز چین بعد از ۷۶ روز,"Health, Social"
2137,شمار افراد درگذشته بر اثر ابتلا به ویروس کرونا در جهان جمعه شب ۱۰ آوریل از مرز نمادین یک صد هزار نفر گذشت.,"Health"
2138,۲۳ تا ۲۷ – برگزاری مسابقه آواز یوروویژن ۲۰۲۰ در روتردام هلند که به دلیل شیوع کرونا لغو گردید.,"Health, Sports/Entertainment, Social"
2139,ماهواره نور ۱ در مدار ۴۲۵ کیلومتری زمین قرار گرفت,"Technology/Science, Politics"
2140,حمله سایبری به شبکه آبرسانی اسراییل - به نقل از وب سایت واشینگتن پست، این حمله در روزهای ۲۴ و ۲۵ آوریل و از طریق نفوذ در سرورهای آمریکایی انجام شده‌است.,"Technology/Science, Politics, Crime/Safety"
2141,وزارت دفاع آمریکا روز ۲۷ آوریل سه ویدئو با موضوع «اشیای پرنده ناشناس» را از حالت طبقه‌بندی شده خارج کرد.,"Technology/Science, Politics"
2142,شمار مبتلایان کرونا در ایران از مرز ۱۰۰ هزار تن گذشت.,"Health"
2143,انتظار می‌رود اولین پرواز خدمه سفینه فضایی دراگن۲ پرتاب شود.,"Technology/Science"
2144,زمین‌لرزه دماوند,"Natural Disaster"
2145,زلزله ۵٫۱ مرز استانهای مازندران و تهران و حوالی دماوند را لرزاند.,"Natural Disaster"
2146,سانحه شناور پشتیبان کنارک,"Crime/Safety, Politics, Technology/Science"
2147,حادثه ناوچه کنارک,"Crime/Safety, Politics, Technology/Science"
2148,ارسال پانسمان مخصوص کودکان پروانه‌ای به ایران با حمایت یونیسف و دولت آلمان,"Health, Social, Politics"
2149,۴ خرداد تا ۲۸ خرداد,"Politics, Social"
2150,آتش‌سوزی جنگل‌های زاگرس,"Natural Disaster"
2151,آتش‌سوزی‌های زنجیره‌ای,"Crime/Safety, Natural Disaster"
2152,اعتراضات غیزانیه,"Social, Politics, Economy"
2153,کشته شدن جورج فلوید به دست پلیس آمریکا، اعتراضات به مرگ او و شورش در آمریکا,"Social, Politics, Crime/Safety"
2154,ناسا پس از ۱۰ سال با همکاری اسپیس‌اکس سفینه با سرنشین به فضا می‌فرستد.,"Technology/Science"
2155,آغاز آتش‌سوزی جنگل‌های زاگرس,"Natural Disaster"
2156,برگزاری نخستین جلسه دادگاه جهت رسیدگی به پرونده اکبر طبری,"Politics, Crime/Safety, Economy"
2157,۱۰تیر – آتش‌سوزی در کلینیک پزشکی سینا در خیابان شریعتی تهران که منجر به کشته شدن ۱۹ نفر و مصدوم شدن ۱۴ نفر شد.,"Crime/Safety, Health, Social"
2158,قیمت دلار برای اولین بار در تاریخ ایران از مرز ۲۰٬۰۰۰ تومان گذشت، در ۹۷ نیز قیمت دلار به ۱۹٬۵۰۰ رسید.,"Economy"
2159,حکم قطع چهار انگشت دست راست سه زندانی به نام‌های هادی رستمی، مهدی شاهیوند، و مهدی شرفیان هفت‌چشمه به اتهام چهار فقره سرقت حدی توسط دیوان عالی کشور تأیید شد,"Crime/Safety, Social"
2160,انفجار خجیر در ایران,"Crime/Safety, Politics, Technology/Science"
2161,انفجار خجیر,"Crime/Safety, Politics, Technology/Science"
2162,انفجار در خیابان شریعتی تهران,"Crime/Safety, Health"
2163,حادثه نطنز,"Politics, Technology/Science, Crime/Safety"
2164,انفجار در غرب تهران,"Crime/Safety"
2165,درگیری مرزی ارمنستان و جمهوریبایجان (۲۰۲۰),"Politics, Crime/Safety"
2166,کارزار اعدام نکنید,"Social, Politics"
2167,سیل شمال ایران,"Natural Disaster"
2168,کلاهبرداری توییتری بیت‌کوین ۲۰۲۰,"Technology/Science, Crime/Safety, Economy"
2169,آغاز اعتراضات تیر ایران,"Politics, Social"
2170,اعتراضات ۱۳۹۹ ایران,"Politics, Social"
2171,راه‌اندازی برنامه‌ریزی شده مأموریت مریخ ۲۰۲۰ ناسا برای بررسی سکونت مریخ در آماده‌سازی برای ماموریت‌های آینده بشر.,"Technology/Science"
2172,انجام تست واکسن ویروس کرونا، احتمال عرضه جهانی واکسن ویروس کرونا.,"Health, Technology/Science"
2173,انفجار در بندر بیروت,"Natural Disaster, Crime/Safety, Politics, Economy"
2174,سقوط بورس ایران,"Economy, Politics"
2175,مسمومیت آلکسی ناوالنی سیاستمدار و منتقد ولادیمیر پوتین رئیس‌جمهور روسیه، او با سم نوویچوک مسموم شد.,"Politics, Crime/Safety, Health"
2176,۲۲ شهریور _ آخرین محاکمه آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور,"Crime/Safety"
2177,شروع زودتر مدارس در ایران به دلیل دنیاگیری کروناویروس در ایران,"Health, Social, Politics"
2178,آخرین محاکمه آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور,"Crime/Safety"
2179,امضای توافق آبراهام در کاخ سفید میان اسرائیل و امارات,"Politics"
2180,آتش‌سوزی در کارخانه میهن محل حادثه سوله‌ای بزرگ به وسعت حدود ۱۰ هزار مترمربع بود که ۳ هزار متر مربع آن تخریب شد.,"Crime/Safety, Economy"
2181,خودکشی ۳۸۰ نهنگ در سواحل استرالیا، امداد گران‌جان ۹۰ نهنگ را نجات دادند.,"Natural Disaster"
2182,شمار قربانیان ویروس کرونا در جهان از مرز یک میلیون نفر گذشت.,"Health"
2183,درگذشت امیر کویت، شیخ صباح,"Politics"
2184,قیمت دلار از مرز ۳۰٫۰۰۰ تومان گذشت.,"Economy"
2185,درگذشت محمدرضا شجریان,"Social, Sports/Entertainment"
2186,خودکشی محمد موسوی‌زاده به‌خاطر نداشتن تلفن هوشمند جهت استفاده از شبکه شاد,"Social, Economy, Health"
2187,مسابقات جهانی جام جهانی تی۲۰ مردان ICC در هشت شهر در استرالیا برگزار می‌شود.,"Sports/Entertainment"
2188,غرق‌شدن مهاجران اهل ایران در کانال مانش,"Social, Politics, Crime/Safety"
2189,غرق‌شدن مهاجران اهل ایران در کانال مانش از جمله یک خانواده ایرانی اهل سردشت,"Social, Politics, Crime/Safety"
2190,انتخابات ریاست‌جمهوری ایالات متحده آمریکا (۲۰۲۰) برگزار شد.,"Politics"
2191,آغاز لیگ برتر فوتبال ایران ۱۴۰۰–۱۳۹۹,"Sports/Entertainment"
2192,جو بایدن بعنوان چهل و ششمین رئیس‌جمهور ایالات متحده آمریکا معرفی شد.,"Politics"
2193,درگذشتگو مارادونا، فوتبالیست آرژانتینی,"Sports/Entertainment, Social"
2194,سازمان عفو بین‌الملل با انتشار گزارشی از مقامات ایرانی خواست بی‌درنگ اجرای احکام قطع انگشتان دست شش زندانی به‌نام‌های هادی رستمی، مهدی شرفیان، مهدی شاهیوند، کسری کرمی، شهاب تیموری آینه، و مهرداد تیموری آینه را متوقف کند,"Social, Politics, Crime/Safety"
2195,آغاز سیل جنوب ایران,"Natural Disaster"
2196,اعدام روح‌الله زم، توسط حکومت جمهوری اسلامی به اتهام محاربه,"Politics, Crime/Safety, Social"
2197,آغاز لیگ دسته دوم فوتبال ایران ۱۴۰۰–۱۳۹۹,"Sports/Entertainment"
2198,فینال لیگ قهرمانان آسیا بین تیم پرسپولیس (ایران) و تیم اولسان هیوندای (کره جنوبی),"Sports/Entertainment"
2199,ظهور ستاره کریسمس,"Technology/Science"
2200,پس از خروج انگلستان از اتحادیه اروپا، دوره انتقال فعلی برای مذاکرات دربارهٔ روابط آینده در این تاریخ منقضی شده‌است.,"Politics, Economy"
