id,title,category
2247,برگزاری آزمون‌های عمومی و تخصصی کنکور ۱۴۰۰,"Social"
2248,اعتصاب کارگران صنایع نفت و گاز ایران,"Economy, Politics, Social"
2249,لغو حکم اخراج کسری نوری از دانشگاه تهران,"Social, Politics"
2250,زمین‌لرزه نقده,"Natural Disaster"
2251,تلاش جمهوری اسلامی برای ربودن مسیح علی‌نژاد,"Politics, Crime/Safety"
2252,آغاز اعتراضات تابستان ایران,"Politics, Social"
2253,آغاز اعتراضات تابستان ۱۴۰۰ ایران در استان خوزستان,"Politics, Social"
2254,برگزیده شدن فیلم قهرمان برای جایزه بزرگ جشنواره کن,"Sports/Entertainment, Social"
2255,وقوع زلزله ۵٫۷ ریشتری در شیراز,"Natural Disaster"
2256,آغاز بازی‌های المپیک تابستانی توکیو ۲۰۲۰,"Sports/Entertainment"
2257,اجرای حکم آرمان عبدالعالی دوست و عامل جنایت قتل غزاله شکور و نهایتا تعویق مکرر آن,"Crime/Safety"
2258,آغاز ریاست‌جمهوری ابراهیم رئیسی.,"Politics"
2259,تنفیذ ریاست جمهوری سید ابراهیم رئیسی,"Politics"
2260,تصرف ارگ ریاست جمهوری کابل به وسیله طالبان,"Politics, Crime/Safety"
2261,هک شدن دوربین‌های زندان اوین,"Technology/Science, Politics, Social, Crime/Safety"
2262,خروج تمام نیروهای آمریکایی از افغانستان,"Politics"
2263,رقابت ۱۱ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2264,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2265,اعلام دولت موقت طالبان در افغانستان,"Politics"
2266,لغو سند ۲۰۳۰ یونسکو به دستور سید ابراهیم رئیسی,"Politics, Social"
2267,مرگ شاهین ناصری زندانی و شاهد شکنجه نوید افکاری,"Crime/Safety, Politics, Social"
2268,برکناری محمود نیلی احمدآبادی از ریاست دانشگاه تهران,"Politics, Social"
2269,رقابت ۱۵ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2270,رقابت ۲۰ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2271,آغاز لیگ برتر فوتبال ایران ۰۱–۱۴۰۰,"Sports/Entertainment"
2272,انتشار گزارش قتل با اسم رمز «ناموس» توسط الهه محمدی,"Social, Crime/Safety"
2273,جنجال آیین معارفه زین‌العابدین رضوی خرم به‌عنوان استاندار آذربایجان شرقی,"Politics, Social"
2274,سیلی خوردن استانداربایجان شرقی در مراسم معارفه,"Politics, Social"
2275,حمله سایبری آبان,"Technology/Science, Politics, Economy"
2276,بازداشت گوهر عشقی و خانواده او توسط ماموران امنیتی ایران,"Politics, Social, Crime/Safety"
2277,حادثه آبان دریای عمان,"Politics, Crime/Safety"
2278,آغاز برگزاری دادگاه بین‌المللی مردمی,"Politics, Social"
2279,رقابت ۲۰ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال لبنان در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2280,اعتراضات سراسری معلمان در ۵۰ شهر ایران,"Social, Politics"
2281,اعتراضات کشاورزان استان اصفهان,"Social, Economy, Politics"
2282,زمین‌لرزه هرمزگان,"Natural Disaster"
2283,زمین‌لرزه ۱۴۰۰ هرمزگان,"Natural Disaster"
2284,رقابت ۲۵ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ آسیا‌.,"Sports/Entertainment"
2285,آغاز اعتراضات اصفهان,"Politics, Social"
2286,اجرای حکم آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور,"Crime/Safety"
2287,اختلال و قطع اینترنت در اصفهان، خوزستان، چهارمحال و بختیاری,"Technology/Science, Politics"
2288,سرکوب شدید معترضان در اصفهان,"Politics, Social, Crime/Safety"
2289,افشای تلاش محسن فخری‌زاده برای تولید سلاح هسته‌ای علیرغم فتوای علی خامنه‌ای,"Politics, Technology/Science"
2290,درگیری‌های افغانستان و ایران,"Politics, Crime/Safety"
2291,انفجار مهیب در نطنز,"Crime/Safety, Politics, Technology/Science"
2292,سقوط پهپاد در استان چهارمحال و بختیاری,"Crime/Safety, Technology/Science, Politics"
2293,حمله افراد ناشناس به گوهر عشقی در راه مزار ستار بهشتی,"Crime/Safety, Politics"
2294,آغاز دور هشتم مذاکرات وین,"Politics"
2295,سوءقصد و حملهٔ افراد ناشناس به گوهر عشقی,"Crime/Safety, Politics"
2296,اعتراضات سراسری معلمان در ایران,"Social, Politics"
2297,سانحه متروی تهران-کرج,"Crime/Safety, Technology/Science"
2298,حادثه ۱۵ دی پرواز ۶۹۰۴ مشهد-اصفهان هواپیمایی کاسپین.,"Crime/Safety, Technology/Science"
2299,پایان مهلت پاسخگویی جمهوری اسلامی به ابهامات سرنگونی هواپیمای اوکراینی,"Politics, Crime/Safety"
2300,مرگ بکتاش آبتین نویسنده و شاعر زندانی,"Social, Politics"
2301,تجمع اعتراضی و سراسری کارکنان قوه قضائیه,"Politics, Economy, Social"
2302,هک بهمن رادیو پیام,"Technology/Science, Politics"
2303,رقابت ۷ بهمن تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2304,رقابت ۱۲ بهمن تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2305,انتشار فایل صوتی محرمانه فرماندهان سپاه از رادیو فردا,"Politics"
2306,رویدادهای نجومی,"Technology/Science"
2307,تحویل فصل‌ها,"Technology/Science"
2308,"بنا بر این قانون، ساعت رسمی کشور «ایران» هر سال در ساعت ۲۴ روز اول (ساعت ۰۰:۰۰:۰۰ روز دوم) فروردین، یک ساعت به جلو کشیده می‌شود و در ساعت ۲۴ روز سی‌ام (ساعت ۰۰:۰۰:۰۰ روز سی‌ویکم) شهریور؛ به عقب کشیده شده، یعنی به حالت اوّل برگردانده می‌شود.","Social, Politics"
2309,ماه‌گرفتگی‌ها,"Technology/Science"
2310,خورشیدگرفتگی‌ها,"Technology/Science"
2311,مقابله‌ها,"Technology/Science"
2312,مقارنه‌ها,"Technology/Science"
2313,کشیدگی‌های سیارات زهره و عطارد,"Technology/Science"
2314,سانحه جنگنده اف-۵ در تبریز,"Crime/Safety, Technology/Science"
2315,حداکثر کشیدگی غربی (سحرگاهی) عطارد با جدایی ۱۸٫۴ درجه از خورشید,"Technology/Science"
2316,"ماه‌گرفتگی کلی، غیرقابل رؤیت در ایران. این گرفتگی در شرق آسیا، استرالیا، اقیانوس آرام و آمریکا قابل مشاهده است.","Technology/Science"
2317,آغاز کشیدگی شرقی (شامگاهی) زهره پس از مقارنه با خورشید,"Technology/Science"
2318,مقابله سیاره کوتوله سرس,"Technology/Science"
2319,حداکثر کشیدگی شرقی (شامگاهی) زهره با جدایی ۴۷ درجه از خورشید,"Technology/Science"
2320,زهره و عطارد (۲۵ دقیقه قوسی),"Technology/Science"
2321,ماه و مریخ (۵۶ دقیقه قوسی),"Technology/Science"
2322,مقابله سیاره زحل,"Technology/Science"
2323,عطارد و زحل (۴۱ دقیقه قوسی),"Technology/Science"
2324,ماه و مریخ (۴۱ دقیقه قوسی),"Technology/Science"
2325,"خورشیدگرفتگی کلی، غیرقابل رؤیت در ایران. این گرفتگی در آفریقای جنوبی، جنوب اقیانوس اطلس، جنوبگان و بخشی از جنوب شرقی استرالیا قابل مشاهده است.","Technology/Science"
2326,مقابله سیاره اورانوس,"Technology/Science"
2327,حداکثر کشیدگی غربی (سحرگاهی) عطارد با جدایی ۲۱٫۶ درجه از خورشید,"Technology/Science"
2328,ظهور یک دنباله‌دار,"Technology/Science"
2329,مقابله سیاره مریخ,"Technology/Science"
2330,حداکثر کشیدگی شرقی (شامگاهی) عطارد با جدایی ۱۹٫۲ درجه از خورشید,"Technology/Science"
2331,"خورشیدگرفتگی حلقوی، غیرقابل رؤیت در ایران. این گرفتگی در شمال آسیا، اروپا به جز جنوب آن و شمال آمریکای شمالی قابل مشاهده است.","Technology/Science"
2332,حملات راکتی ۲۰۲۲ اربیل,"Politics, Crime/Safety"
2333,زهره و مریخ (۲۹ دقیقه قوسی),"Technology/Science"
2334,حمله سایبری ۲۳ اسفند به وب‌سایت وزارت فرهنگ و ارشاد جمهوری اسلامی,"Technology/Science, Politics"
2335,مقابله سیاره نپتون,"Technology/Science"
2336,ماه و زهره (۴۲ دقیقه قوسی),"Technology/Science"
2337,حداکثر کشیدگی شرقی (شامگاهی) عطارد با جدایی ۲۶٫۸ درجه از خورشید,"Technology/Science"
2338,مقابله سیاره کوتوله پلوتون,"Technology/Science"
2339,حداکثر کشیدگی شرقی (شامگاهی) عطارد با جدایی ۲۲ درجه از خورشید,"Technology/Science"
2340,حداکثر کشیدگی غربی (سحرگاهی) عطارد با جدایی ۲۶٫۳ درجه از خورشید,"Technology/Science"
2341,"ماه‌گرفتگی جزئی، غیرقابل رؤیت در ایران. این گرفتگی در شرق آسیا، استرالیا، اقیانوس آرام، آمریکا و شمال اروپا قابل مشاهده است.","Technology/Science"
2342,مقابله سیاره مشتری,"Technology/Science"
2343,ماه و مریخ (۷ دقیقه قوسی),"Technology/Science"
2344,عطارد و مریخ (۴ دقیقه قوسی),"Technology/Science"
2345,ساعت ۱۸:۵۴ لحظه اعتدال بهاری,"Technology/Science"
2346,ساعت ۱۹:۱۰ لحظه انقلاب زمستانی,"Technology/Science"
2347,ساعت ۷:۵۱ لحظه انقلاب تابستانی,"Technology/Science"
2348,ساعت ۲۳:۴۴ لحظه اعتدال پاییزی,"Technology/Science"
2349,رقابت ۹ فروردین تیم ملی فوتبال ایران با تیم ملی فوتبال لبنان در مرحله مقدماتی جام جهانی فوتبال ۲۰۲۲ (آسیا),"Sports/Entertainment"
2350,آغاز تدریس حضوری مدارس و بازگشایی مدارس دو سال پس از دنیاگیری ویروس کووید-۱۹,"Social, Health"
2351,شعبه دوم بازپرسی شهرستان رامهرمز با انتشار یک پرونده عادل کلاه‌کج را به همراه چند نفر به اختلال‌گری در اقتصاد ایران متهم کرد,"Economy, Crime/Safety, Politics"
2352,آغاز اعتراضات کشاورزان ایران,"Social, Economy, Politics"
2353,آغاز اعتراضات ۱۴۰۱ کشاورزان ایران,"Social, Economy, Politics"
2354,حادثه حرم امام رضا,"Crime/Safety, Social, Politics"
2355,حادثه ۱۴۰۱ حرم امام رضا,"Crime/Safety, Social, Politics"
2356,۱۹ فروردین: هجوم گرد و غبار شدید همراه با باد تند از غرب ایران؛ هوای شهرهای پل‌دختر و خرم‌آباد به اوج کثیفی خود رسید,"Natural Disaster"
2357,حادثه ۲۹ فروردین فروند بوئینگ ۷۳۷ هواپیمایی کاسپین,"Crime/Safety, Technology/Science"
2358,رسوایی سیسمونی گیت,"Politics, Social"
2359,آغاز اعتراضات مالباختگان ایران,"Economy, Social"
2360,آغاز اعتراضات ۱۴۰۱ مالباختگان ایران,"Economy, Social"
2361,آغاز اعتراضات معلمان ایران,"Social, Politics"
2362,آغاز اعتراضات ۱۴۰۱ معلمان ایران,"Social, Politics"
2363,وب‌سایت وزارت جهاد کشاورزی توسط یک گروه هکری به نام «از قیام تا سرنگونی» هک شد.,"Technology/Science, Politics"
2364,آغاز اعتراضات خوزستان,"Politics, Social"
2365,آغاز اعتراضات کارگران ایران,"Economy, Social"
2366,آغاز اعتراضات ۱۴۰۱ کارگران ایران,"Economy, Social"
2367,آغاز اعتراضات اردیبهشت ایران,"Economy, Politics, Social"
2368,بروز اعتراضات ۱۴۰۱ به گرانی‌ها در ایران,"Economy, Politics, Social"
2369,آغاز اعتراضات بازنشستگان تأمین اجتماعی,"Social, Economy"
2370,آغاز اعتراضات ۱۴۰۱ بازنشستگان تأمین اجتماعی,"Social, Economy"
2371,تیراندازی بنیاد مستضعفان ایلام,"Crime/Safety, Social"
2372,۲ خرداد:,""
2373,فروریختن ساختمان متروپل در آبادان,"Crime/Safety, Social, Politics"
2374,اعتراضات خرداد ۱۴۰۱ ایران,"Politics, Social"
2375,۱۸ خرداد: سانحه قطار مشهد به یزد,"Crime/Safety, Technology/Science"
2376,فروریختن ساختمان متروپل,"Crime/Safety, Social, Politics"
2377,آغاز اعتراضات خرداد ایران,"Politics, Social"
2378,حادثه ۳ خرداد فروند چنگدو جی-۷ نهاجا,"Crime/Safety, Technology/Science"
2379,سرقت از بانک ملی شعبه دانشگاه تهران,"Crime/Safety, Economy"
2380,سانحه قطار مشهد به یزد,"Crime/Safety, Technology/Science"
2381,انحلال باشگاه فوتبال برق شیراز,"Sports/Entertainment"
2382,انفجار کارخانه کربنات سدیم فیروزآباد,"Crime/Safety, Technology/Science"
2383,حادثه ۲۸ خرداد فروند گرامن اف-۱۴ تام‌کت نهاجا,"Crime/Safety, Technology/Science"
2384,زمین‌لرزه‌های هرمزگان,"Natural Disaster"
2385,اجرای کمپین حجاب، بی‌حجاب,"Social, Politics"
2386,انتشار گزارش گشت بارداری در بیمارستان‌ها توسط الهه محمدی,"Social, Politics"
2387,سیل ۳۱ تیر استهبان استان فارس,"Natural Disaster"
2388,انحلال باشگاه فوتبال شهر خودرو مشهد,"Sports/Entertainment"
2389,سیل ۶ مرداد امامزاده داوود تهران,"Natural Disaster"
2390,آغاز سیل تابستان ۱۴۰۱ چهارمحال و بختیاری,"Natural Disaster"
2391,سیل تابستان چهارمحال و بختیاری.,"Natural Disaster"
2392,حمله با چاقو به سلمان رشدی,"Politics, Crime/Safety, Social"
2393,اعتراضات بحران آب چهارمحال و بختیاری,"Social, Politics, Natural Disaster"
2394,انتشار گزارش مجلس شورای اسلامی در مورد فساد ۹۲ هزار میلیارد تومانی فولاد مبارکه,"Economy, Politics, Crime/Safety"
2395,اعتراضات بحران آب ۱۴۰۱ چهارمحال و بختیاری,"Social, Politics, Natural Disaster"
2396,۲۸ شهریور:,""
2397,آغاز اعتصابات سراسری ۱۴۰۱ ایران,"Politics, Economy, Social"
2398,آغاز اختلال گسترده اینترنت در ایران (۱۴۰۱),"Technology/Science, Politics"
2399,آغاز اعتراضات خانواده‌های زندانیان محکوم به اعدام,"Politics, Social, Crime/Safety"
2400,آغاز اعتراضات ۱۴۰۱ خانواده‌های زندانیان محکوم به اعدام,"Politics, Social, Crime/Safety"
