id,title,category
876,گروگان‌گیری در سفارت آمریکا,"Politics, Crime/Safety"
877,گروگان‌گیری در سفارت ایالات متحده آمریکا توسط دانشجویان پیرو خط امام.,"Politics, Crime/Safety"
878,انحلال دولت موقت ایران,"Politics"
879,دولت آمریکا با تصمیم جیمی کارتر مبنی بر عدم خرید نفت از ایران و مسدود کردن دارایی‌های ایران موافقت کرد.,"Economy, Politics"
880,تشکیل سازمان بسیج مستضعفین به دستور روح‌الله خمینی,"Politics, Social"
881,ترور محمد مفتح توسط گروه فرقان,"Politics, Crime/Safety"
882,بنیان‌گذاری بانک تجارت,"Economy, Politics"
883,تشکیل سازمان نهضت سوادآموزی با فرمان روح‌الله خمینی.,"Social"
884,تبریز - درگیری میان طرفداران آیت‌الله شریعتمداری و برخی مردم تبریز,"Politics, Social"
885,هواپیمای مسافربری بویینگ ۷۲۷  پرواز شماره ۲۹۱ ایران ایر ۳۰ کیلومتری شمال شرق فرودگاه مهرآباد با کوه‌های لشکرک برخورد کرد که به مرگ تمامی ۱۲۸ سرنشین آن انجامید.,"Crime/Safety, Technology/Science"
886,برگزاری نخستین انتخابات ریاست‌جمهوری ایران,"Politics"
887,انتخاب بنی صدر به عنوان نخستین رئیس‌جمهور ایران,"Politics"
888,انتخاب ابوالحسن بنی صدر به ریاست جمهوری,"Politics"
889,آغاز سیل خوزستان,"Natural Disaster"
890,سید روح‌الله خمینی، دستور تأسیس بنیاد شهید انقلاب اسلامی را صادر کرد. ‏,"Social, Politics"
891,آغاز مرحله اول انتخابات دوره نخست مجلس شورای اسلامی,"Politics"
892,در لندن مردان مسلح سفارت ایران در لندن را اشغال کردند و آزادی همفکرانشان در ایران را خواستار شدند,"Politics, Crime/Safety"
893,آغاز تحریم اقتصادی ایران به دست ایالات متحده آمریکا.,"Economy, Politics"
894,برگزاری نخستین جلسه رسمی دوره نخست مجلس شورای اسلامی‏,"Politics"
895,تشکیلِ اولین دوره مجلس شورای اسلامی.,"Politics"
896,صدور فرمانِ تشکیل ستاد انقلاب فرهنگی از سوی سید روح‌الله خمینی.,"Social, Politics"
897,تغییر نام شیر و خورشید سرخ به هلال احمر پس از انقلاب اسلامی در ایران,"Social, Health"
898,دستور ایالات متحده آمریکا بر مسدود کردن دارایی‌های ایران,"Economy, Politics"
899,کودتای نوژه برای بازگردانی شاپور بختیار به ایران و حذف سید روح‌الله خمینی و نابودی جمهوری اسلامی لو رفت و با شکست روبرو شد.,"Politics, Crime/Safety"
900,کودتای نوژه.,"Politics, Crime/Safety"
901,درگذشت محمدرضاشاه پهلوی در قاهره.,"Politics"
902,تظاهرات و اعتصاب دانشجویان ایرانی در آمریکا در حمایت از نظام اسلامی,"Politics, Social"
903,ازدواج چارلز سوم و دایانا، شاهدخت ولز در کلیسای وست‌مینستر.,"Social"
904,تأسیس شورای هماهنگی تبلیغات اسلامی(۱۳۵۹),"Politics, Social"
905,بنیان‌گذاری جهاد دانشگاهی,"Social, Technology/Science"
906,معرفی محمدعلی رجایی به‌عنوان نخست‌وزیر به مجلس.,"Politics"
907,رقابت ۲۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در جام ملت‌های آسیا ۱۹۸۰,"Sports/Entertainment"
908,آغاز جنگ ایران و عراق,"Politics, Crime/Safety"
909,عملیات انتقام,"Politics, Crime/Safety"
910,حملهٔ عراق به ایران و آغاز جنگ ایران و عراق.,"Politics, Crime/Safety"
911,انجام عملیات کمان ۹۹ با حمله ۱۴۰ هواپیما بمب افکن ایرانی به پایگاه‌های هوایی و مراکز ارتباط و رادار نیروی هوایی عراق,"Politics, Crime/Safety, Technology/Science"
912,آغاز نبرد خرمشهر,"Politics, Crime/Safety"
913,عملیات کمان ۹۹ بزرگ‌ترین عملیات تاریخ نیروی هوایی ایران و عملیاتی موفق بود و باعث برتری هوایی ارتش ایران در ماه‌های آغازین جنگ شد.,"Politics, Crime/Safety, Technology/Science"
914,انتخاب محمدجواد تندگویان به وزارت نفت دولت رجایی,"Politics, Economy"
915,تصویب تشکیل ستاد بسیج اقتصادی و آغاز سهمیه‌بندی کالاهای اساسی.,"Economy, Politics"
916,انجام عملیات اوسیراک توسط جنگنده‌های اف-۴ نیروی هوایی ارتش جمهوری اسلامی ایران در خاک عراق که منجر به آسیب به تاسیسات اتمی اوسیراک شد.,"Politics, Crime/Safety, Technology/Science"
917,ارتش عراق بر دهلاویه چیره‌شد.,"Politics, Crime/Safety"
918,دیدار کمیته حسن نیت سازمان کنفرانس اسلامی شامل حبیب شطی، یاسر عرفات و محمد ضیاء الحق با خمینی به‌منظور میانجیگری در جنگ ایران و عراق,"Politics"
919,آغاز عملیات جاده ماهشهر برای عقب راندن نیروهای عراقی از شرق رود کارون,"Politics, Crime/Safety"
920,سالروز آغاز عملیات مروارید در جنگ ایران و عراق، که منجر به فلج گشتن نیروی دریایی عراق، و منهدم‌سازی کامل در پایانه عظیم نفتی البکر و الامیه، واقع در مصب اروندرود شد؛ این روز در ایران، روز نیروی دریایی نام گرفته است.,"Politics, Crime/Safety"
921,واقعه ممسنی,"Social, Crime/Safety"
922,آغاز عملیات نصر.,"Politics, Crime/Safety"
923,پایان عملیات نصر,"Politics, Crime/Safety"
924,عملیات آزادسازی میمک,"Politics, Crime/Safety"
925,عملیات توکل,"Politics, Crime/Safety"
926,پایان گروگان‌گیری در سفارت ایالات متحده آمریکا,"Politics"
927,آزادی آخرین گروگانهای آمریکایی و پایان بحران گروگانگیری.,"Politics"
928,رویدادهای ۱۴ اسفند پس از سخنرانی بنی صدر,"Politics, Social, Crime/Safety"
929,ترور نافرجام عبدالرحیم ربانی شیرازی توسط گروه فرقان,"Politics, Crime/Safety"
930,عملیات اچ۳,"Politics, Crime/Safety, Technology/Science"
931,آزادسازی ۲۰ فروردین قصر شیرین از نظامیان عراق,"Politics, Crime/Safety"
932,برکناری ابوالحسن بنی صدر از فرماندهی نیروهای مسلح.,"Politics"
933,تظاهرات ۲۵ خرداد,"Politics, Social, Crime/Safety"
934,تظاهرات به دعوت جبهه ملی در اعتراض به لایحه قصاص و اعلام ارتداد اعضای جبهه ملی از سوی روح‌الله خمینی.,"Politics, Social"
935,تظاهرات ۳۰ خرداد,"Politics, Social, Crime/Safety"
936,تظاهرات مجاهدین خلق در واکنش به طرح عدم کفایت بنی‌صدر و ورود سازمان مجاهدین خلق به جنگ مسلحانه با حکومت.,"Politics, Social, Crime/Safety"
937,صدور زای عدم کفایت ابوالحسن بنی‌صدر توسط مجلس شورای اسلامی,"Politics"
938,رأی مجلس اول به عدم کفایت سیاسی رئیس‌جمهوری بنی صدر.,"Politics"
939,امرداد,"Politics"
940,برکناری ابوالحسن بنی‌صدر از ریاست جمهوری و تشکیل شورای موقت ریاست‌جمهوری ایران,"Politics"
941,برکناری ابوالحسن بنی صدر از ریاست جمهوری به وسیله روح‌الله خمینی.,"Politics"
942,ترور نافرجام سید علی خامنه‌ای,"Politics, Crime/Safety"
943,ترور نافرجام سید علی خامنه‌ای در مسجد ابوذر تهران توسط گروه فرقان.,"Politics, Crime/Safety"
944,انفجار دفتر مرکزی حزب جمهوری اسلامی و کشته شدن سید محمد بهشتی.,"Politics, Crime/Safety"
945,خروج ابوالحسن بنی صدر رئیس‌جمهور مخلوع ایران و مسعود رجوی سردسته مجاهدین خلق به پاریس.,"Politics"
946,آغاز نخست‌وزیری میرحسین موسوی.,"Politics"
947,انفجار دفتر نخست‌وزیری و کشته شدن محمدعلی رجایی و محمدجواد باهنر.,"Politics, Crime/Safety"
948,آغاز ریاست‌جمهوری محمدعلی رجایی.,"Politics"
949,ترور حسن آیت منتسب به مجاهدین خلق,"Politics, Crime/Safety"
950,آغاز ریاست‌جمهوری سید علی خامنه‌ای.,"Politics"
951,ترور عبدالحسین دستغیب توسط مجاهدین خلق.,"Politics, Crime/Safety"
952,برگزاری دومین انتخابات ریاست جمهوری و انتخاب محمدعلی رجایی,"Politics"
953,عملیات کوچک مصطفی چمران در منطقه جاده ماهشهر توسط سپاه,"Politics, Crime/Safety"
954,خروج ابوالحسن بنی‌صدر و مسعود رجوی از ایران از طریق هواپیمای بوئینگ ۷۰۷ از فرودگاه بین‌المللی مهرآباد,"Politics"
955,خروج ابوالحسن بنی صدر رئیس‌جمهور ایران و مسعود رجوی سردسته مجاهدین خلق به فرانسه.,"Politics"
956,اهدای حکم تنفیذ به محمدعلی رجایی توسط سید روح‌الله خمینی و آغاز ریاست‌جمهوری محمدعلی رجایی,"Politics"
957,ترور سید حسن آیت نماینده مجلس شورای اسلامی و عضو شورای مرکزی حزب جمهوری اسلامی.,"Politics, Crime/Safety"
958,انتخاب محمدرضا مهدوی کنی به نخست‌وزیری پس از قتل رجایی و باهنر,"Politics"
959,آغاز عملیات کوچک نصر در منطقه غرب تپه اللَّه اکبر، به‌طور مشترک,"Politics, Crime/Safety"
960,کنسولگری جمهوری اسلامی ایران در لندن مورد حمله قرار گرفت و ۵۴ نفر توسط پلیس لندن بازداشت شدند.,"Politics, Crime/Safety"
961,برگزاری انتخابات ریاست‌جمهوری ایران (مهر),"Politics"
962,آغاز ریاست‌جمهوری علی خامنه ای,"Politics"
963,آغاز واقعه آمل,"Politics, Crime/Safety"
964,عملیات سوسنگرد,"Politics, Crime/Safety"
965,آغاز عملیات طریق‌القدس,"Politics, Crime/Safety"
966,پایان عملیات طریق القدس,"Politics, Crime/Safety"
967,آغاز عملیات محمد رسول‌الله,"Politics, Crime/Safety"
968,پایان واقعه ۶ بهمن آمل,"Politics, Crime/Safety"
969,آزادسازی خرمشهر,"Politics, Crime/Safety"
970,بازپس‌گیری خرمشهر (جنگ ایران و عراق).,"Politics, Crime/Safety"
971,تأسیس دانشگاه آزاد اسلامی,"Social"
972,ربوده شدن چهار ایرانی در لبنان,"Politics, Crime/Safety"
973,قهرمانی ایتالیا در جام جهانی ۱۹۸۲,"Sports/Entertainment"
974,آغاز عملیات رمضان برای دستیابی و تصرف بصره.,"Politics, Crime/Safety"
975,پایان مرحله پنجم عملیات رمضان.,"Politics, Crime/Safety"
976,سالروز بنیانگذاری دانشگاه آزاد اسلامی و نخستین دانشگاه آن دانشگاه آزاد اسلامی واحد تهران مرکزی.,"Social"
977,عملیات ثارالله در قصر شیرین توسط سپاه پاسداران انقلاب اسلامی.,"Politics, Crime/Safety"
978,عملیات ثارالله در قصر شیرین توسط سپاه پاسداران انقلاب اسلامی.,"Politics, Crime/Safety"
979,جواد شیرزاد، بازیکن فوتبال,"Social, Sports/Entertainment"
980,تصویب قطعنامه ۵۲۲,"Politics"
981,رقابت ۲ آذر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در بازی‌های آسیایی ۱۹۸۲,"Sports/Entertainment"
982,برگزاری انتخابات دوره نخست مجلس خبرگان رهبری,"Politics"
983,صادر شدن فرمان هشت‌ماده‌ای سید روح‌الله خمینی,"Politics, Social"
984,صدور فرمان هشت‌ماده‌ای سید روح‌الله خمینی، پیرامون حفظ حریم خصوصی افراد.,"Politics, Social"
985,آغاز عملیات والفجر مقدماتی برای دستیابی به شهر عماره عراق,"Politics, Crime/Safety"
986,آغاز عملیات والفجر مقدماتی برای دستیابی به شهر العماره عراق.,"Politics, Crime/Safety"
987,پایان عملیات والفجر مقدماتی,"Politics, Crime/Safety"
988,جنگ ایران و عراق: آغاز عملیات والفجر ۲,"Politics, Crime/Safety"
989,۷ امرداد - آغاز عملیات والفجر ۳ در جریان جنگ ایران و عراق به مدت ۱۴ روز.,"Politics, Crime/Safety"
990,آغاز عملیات والفجر ۳.,"Politics, Crime/Safety"
991,آغاز عملیات والفجر ۴,"Politics, Crime/Safety"
992,تصویب اساسنامه صدا و سیمای جمهوری اسلامی ایران,"Social, Politics"
993,حملهٔ موشکی ارتش عراق به مدرسهٔ شهید پیروز بهبهان که به کشته و زخمی شدن ده‌ها دانش‌آموز ایرانی انجامید.,"Politics, Crime/Safety"
994,تصویب قطعنامه ۵۴۰ شورای امنیت,"Politics"
995,نهاد جهاد سازندگی به وزارت جهاد سازندگی تبدیل شد,"Politics, Economy, Social"
996,آغاز فعالیت مرکز آموزشی ۰۷ کازرون در خرم‌آباد,"Politics, Crime/Safety"
997,عراق بعثی به شکل رسمی اعتراف کرد که شهرهای دزفول، اندیمشک، اهواز، باختران، ایلام، آبادان، شوش، رامهرمز، مسجد سلیمان، بندرامام خمینی و بهبهان را هدف حملات هوایی و موشکی قرار داده‌است,"Politics, Crime/Safety"
998,آغاز عملیات خیبر,"Politics, Crime/Safety"
999,آغاز عملیات خیبر در جریان جنگ ایران و عراق به مدت ۲۰ روز.,"Politics, Crime/Safety"
1000,پایان عملیات خیبر در جریان جنگ ایران و عراق.,"Politics, Crime/Safety"
