id,title,category
1425,حادثه ۶ آذر فروند آنتونوف ای‌ان-۷۲ سپاه پاسداران انقلاب اسلامی,"Crime/Safety, Technology/Science"
1426,آتش‌سوزی مدرسه درودزن,"Crime/Safety, Social"
1427,اعدام صدام حسین، رئیس جمهور پیشین عراق,"Politics, Crime/Safety"
1428,دستگیری دیپلمات‌های ایران در عراق توسط آمریکا,"Politics, Crime/Safety"
1429,حادثه سقوط ۲۹ دی هلیکوپتر هلال احمر,"Crime/Safety, Technology/Science"
1430,روز شعر و ادب و روز محتشم کاشانی,"Social"
1431,بازگشایی ورزشگاه یادگار امام قم,"Social, Sports/Entertainment"
1432,نخستین بمب‌گذاری زاهدان,"Crime/Safety, Politics"
1433,حادثه سقوط ۲۵ بهمن هلیکوپتر در دریاچه مهارلو,"Crime/Safety, Technology/Science"
1434,بمب‌گذاری‌ گروه جندالله در زاهدان,"Crime/Safety, Politics"
1435,حادثه ۲۸ بهمن سقوط هلیکوپتر آکوریل وزارت نفت در دریاچه مهارلو,"Crime/Safety, Technology/Science"
1436,ثبت رسمی شهر سوخته با شماره ثبت ملی ۱۸۹۸۳ به‌عنوان یکی از آثار ملی ایران,"Social"
1437,حادثه ۲۳ فروردین هواگرد آموزشی,"Crime/Safety, Technology/Science"
1438,رسانه‌های ایران به نقل از دادستان ماهشهر گزارش کردند که دست و پای یک زندانی که همدست یک سارق مسلح اعدام شده در این شهر بود، قطع شده‌ است,"Crime/Safety, Politics, Social"
1439,حادثه ۱۵ اردیبهشت,"Crime/Safety"
1440,رونمایی از تمبر روز ملی مبارزه با سلاح‌های شیمیایی و میکروبی,"Social, Politics"
1441,رقابت ۲۱ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال ازبکستان در جام ملت‌های آسیا ۲۰۰۷,"Sports/Entertainment"
1442,رقابت ۲۵ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال چین در جام ملت‌های آسیا ۲۰۰۷,"Sports/Entertainment"
1443,رقابت ۲۸ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال مالزی در جام ملت‌های آسیا ۲۰۰۷,"Sports/Entertainment"
1444,رقابت ۳۱ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در جام ملت‌های آسیا ۲۰۰۷,"Sports/Entertainment"
1445,مرداد - افتتاح رسمی خبرگزاری ابنا به دست محمود احمدی‌نژاد رئیس‌جمهور وقت ایران.,"Social, Politics"
1446,پرتاب کاوشگر فینیکس به سوی مریخ,"Technology/Science"
1447,پرتاب کاوشگر فینیکس به سوی مریخ.,"Technology/Science"
1448,حادثه ۱۶ مرداد بالگرد جنگنده در اطراف فرودگاه سردار جنگل رشت,"Crime/Safety, Technology/Science"
1449,حادثه ۲۶ مرداد بل ۲۱۴ هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1450,حادثه ۱۹ شهریور فروند هواگرد آموزشی,"Crime/Safety, Technology/Science"
1451,حادثه ۲۸ مهر بل ای‌اچ-۱ کبرا هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1452,صعود باشگاه فوتبال سپاهان به جام باشگاه‌های جهان به عنوان اولین تیم ایرانی,"Sports/Entertainment"
1453,حادثه ۵ آذر فروند هواگرد نظامی مک‌دانل داگلاس اف-۴ فانتوم ۲ آجا,"Crime/Safety, Technology/Science"
1454,تشکیل شهرستان شوط در استانبایجان غربی.,"Politics"
1455,حادثه ۱۲ دی فروند فوکر ۱۰۰ ایران ایر,"Crime/Safety, Technology/Science"
1456,حادثه ۵ اسفند هلیکوپتر هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1457,انفجار در شیراز که ۲۲ کشته و ده‌ها زخمی بر جای گذاشت. انفجار در حسینیه رهپویان وصال روی داد.,"Crime/Safety, Politics, Social"
1458,حادثه ۹ فروردین هلیکوپتر نیروی انتظامی آذربایجان شرقی,"Crime/Safety, Technology/Science"
1459,حادثه ۲۶ فروردین فروند سوخو-۲۴ نهاجا,"Crime/Safety, Technology/Science"
1460,اعلام آغاز دوره جدید خشکسالی در ایران که طی چهل سال گذشته بی‌سابقه بوده است.,"Natural Disaster, Economy"
1461,فرود کاوشگر فینیکس بر سطح سیاره مریخ.,"Technology/Science"
1462,سنگ‌نوشته‌ای به زبان پارسی باستان که به‌عنوان سندی دیگر دربارهٔ نام خلیج فارس است توسط افرادی مخفیانه به‌طور تعمدی تخریب شد,"Social, Crime/Safety"
1463,سنگ‌نوشته‌ای به زبان پارسی باستان که به‌عنوان سندیگر دربارهٔ نام خلیج فارس است توسط افرادی مخفیانه به‌طور تعمدی تخریب شد.,"Social, Crime/Safety"
1464,رقابت تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1465,رقابت ۱۸ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1466,حادثه ۲۳ خرداد فروند کایت موتوردار نظامی,"Crime/Safety, Technology/Science"
1467,سانحه هوایی منجر به سقوط کایت موتوردار و کشته‌شدن ۲ سرنشین آن شد.,"Crime/Safety, Technology/Science"
1468,آغاز تحصن دانشگاه زنجان در خرداد,"Social, Politics"
1469,رقابت ۲۵ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ آسیا,"Sports/Entertainment"
1470,رقابت ۲ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال کویت در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1471,ریزش ساختمان در خیابان سعادت‌آباد تهران,"Crime/Safety"
1472,حادثه ۱۶ تیر فروند هواگرد جنگنده نورثروپ اف-۵ آجا,"Crime/Safety, Technology/Science"
1473,سیل ماکو آذربایجان غربی,"Natural Disaster"
1474,رقابت ۲۳ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۸,"Sports/Entertainment"
1475,پیوستن ایران به جمع ۱۰ کشور صاحب فناوری پرتاب ماهواره، با پرتاب ماهواره‌بر سفیر امید,"Technology/Science, Politics"
1476,۱۶ تا ۲۷ - بازی‌های پارالمپیک تابستانی ۲۰۰۸ در پکن.,"Sports/Entertainment"
1477,حادثه پرواز شماره ۶۸۹۵ هواپیمایی آسمان,"Crime/Safety, Technology/Science"
1478,حادثه ۱۰ شهریور بل ۲۰۶ آموزشی هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1479,رقابت ۱۶ شهریور تیم ملی فوتبال ایران با تیم ملی فوتبال عربستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1480,زمین‌لرزه بندرعباس,"Natural Disaster"
1481,گشایش برج میلاد,"Social, Technology/Science"
1482,آلبوم یه شاخه نیلوفر محسن چاوشی به صورت رسمی در روز ۲۳ مهرماه انتشار یافت. یه شاخه نیلوفر نخستین آلبوم رسمی یک خواننده زیرزمینی است که توانسته‌است از وزارت فرهنگ و ارشاد اسلامی مجوز پخش بگیرد,"Social, Sports/Entertainment"
1483,رقابت ۲۴ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال کره شمالی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1484,آزمایش موشک سجیل توسط وزارت دفاع ایران.,"Technology/Science, Politics"
1485,در این روز موشک زمین به زمین سجیل ایران با موفقیت آزمایش شد.,"Technology/Science, Politics"
1486,رقابت ۲۹ آبان تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1487,تولد سجاد قاسمی,"Social"
1488,انفجار نارنجک در تربت جام,"Crime/Safety"
1489,آغاز به کار تلویزیون فارسی بی‌بی‌سی,"Social, Politics"
1490,پرتاب موفقیت‌آمیز ماهواره امید (ماهواره تحقیقاتی).,"Technology/Science"
1491,رقابت ۲۳ بهمن تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ آسیا,"Sports/Entertainment"
1492,سقوط هواپیمای هسا ایران-۱۴۰ در اطراف فرودگاه شاهین شهر اصفهان,"Crime/Safety, Technology/Science"
1493,تحصن بعضی از دراویش در تخت فولاد اصفهان پس از تخریب مقبره درویش ناصرعلی,"Social, Politics"
1494,ثبت رسمی قلعه صمصام‌السلطنه به عنوان یکی از آثار ملی ایران,"Social"
1495,رقابت ۸ فروردین تیم ملی فوتبال ایران با تیم ملی فوتبال عربستان در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1496,حادثه معدن باب نیزو,"Crime/Safety, Economy"
1497,ایران - نماد سبز به عنوان نمادی از آیین اسلام و پیشرفت ایران توسط ستاد انتخاباتی میر حسین موسوی انتخاب و تصویب شد.,"Politics"
1498,ایران - ماهواره امید (نخستین ماهواره ساخت ایران) با جو غلیظ مناطق غربی آمریکای جنوبی و اقیانوس آرام برخورد کرده و به عمر ۹۴ روزه خود پایان داده.,"Technology/Science"
1499,انتشار آلبوم تقدیر، شادمهر عقیلی.,"Social, Sports/Entertainment"
1500,انتشار آلبوم تقدیر، شادمهر عقیلی.,"Social, Sports/Entertainment"
1501,بمب‌گذاری زاهدان,"Crime/Safety, Politics"
1502,مناظره تلویزیونی میان محمود احمدی‌نژاد و میرحسین موسوی,"Politics, Social"
1503,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و میرحسین موسوی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"Politics, Social"
1504,رقابت ۱۶ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره شمالی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1505,مناظره تلویزیونی میان محمود احمدی‌نژاد و مهدی کروبی,"Politics, Social"
1506,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و مهدی کروبی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"Politics, Social"
1507,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و محسن رضایی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"Politics, Social"
1508,نامهٔ تاریخی هاشمی رفسنجانی به رهبر ایران.,"Politics"
1509,مناظرهٔ تلویزیونی میان محمود احمدی‌نژاد و محسن رضایی، دو تن از کاندیدهای دهمین دورهٔ انتخابات ریاست جمهوری ایران.,"Politics, Social"
1510,رقابت ۲۰ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال امارات در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1511,برگزاری دهمین انتخابات ریاست‌جمهوری ایران,"Politics"
1512,کودتای ۲۲ خرداد,"Politics"
1513,دهمین دورهٔ انتخابات ریاست جمهوری در ایران و پیروزی محمود احمدی‌نژاد با بیش از ۲۴ میلیون رأی در انتخابات,"Politics"
1514,تظاهرات ۲۳ خرداد مردم ایران,"Politics, Social"
1515,آغاز حمله به کوی دانشگاه صنعتی اصفهان,"Social, Politics, Crime/Safety"
1516,آغاز اعتراضات به نتیجهٔ انتخابات ریاست جمهوری ایران که حدود یک هفته در جریان بود و تا پایان سال با شدت متفاوت ادامه داشت.,"Politics, Social"
1517,تظاهرات ۲۵ خرداد معترضان به نتیجه انتخابات ریاست‌جمهوری در ایران,"Politics, Social"
1518,حمله به کوی دانشگاه تهران,"Social, Politics, Crime/Safety"
1519,حمله به خوابگاه دانشگاه شیراز,"Social, Politics, Crime/Safety"
1520,راهپیمایی و تظاهرات معترضان به نتیجه انتخابات دوره دهم ریاست جمهوری از میدان ولیعصر تا جام جم و تجمع در مقابل صداوسیما.,"Politics, Social"
1521,محمدرضا شجریان از صدا و سیما خواست تا از پخش آثارش خودداری کند؛ وی این عمل را در اعتراض به نتیجه انتخابات دوره دهم ریاست جمهوری انجام داد؛ او قبلاً نیز نسبت به پخش غیرقانونی آثارش از صدا و سیمای جمهوری اسلامی ایران، اعلام نارضایتی کرده بود.,"Social, Politics"
1522,بازداشت فعالان سیاسی و اجتماعی از جمله سعید حجاریان، محمدعلی ابطحی، محمد عطریان‌فر، محسن امین‌زاده,"Politics, Crime/Safety"
1523,راهپیمایی و تظاهرات معترضان به نتیجه انتخابات دوره دهم ریاست جمهوری از میدان هفت تیر تهران تا میدان ولی‌عصر.,"Politics, Social"
1524,بازداشت فعالان سیاسی و اجتماعی از جمله ابراهیم یزدی و محمدرضا جلایی‌پور.,"Politics, Crime/Safety"
1525,رقابت ۲۷ خرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در مرحله مقدماتی جام جهانی فوتبال ۲۰۱۰ (آسیا),"Sports/Entertainment"
1526,راهپیمایی سکوت معترضین به نتیجه دوره دهم انتخابات ریاست جمهوری از میدان امام خمینی (توپخانه) و میدان فردوسی تا خیابان انقلاب تهران.,"Politics, Social"
1527,سخنرانی معروف آیت الله خامنه‌ای رهبر ایران در نماز جمعه که از معترضان خواست راه‌های قانونی را برای اعتراض به نتیجهٔ انتخابات برگزینند.,"Politics"
1528,تظاهرات ۳۰ خرداد معترضان به نتیجه انتخابات ریاست‌جمهوری در ایران,"Politics, Social, Crime/Safety"
1529,بمب‌گذاری در آرامگاه روح‌الله خمینی,"Crime/Safety, Politics"
1530,کشف پیکر بی‌جان کیانوش آسا,"Crime/Safety, Politics"
1531,حادثه رزمایش ۳ تیر فروند هواگرد جنگنده نورثروپ اف-۵ نهاجا,"Crime/Safety, Technology/Science"
1532,حمله به خوابگاه‌های دانشگاه امیر کبیر (۱۸ تیر),"Social, Politics, Crime/Safety"
1533,تظاهرات جنبش سبز در ۱۸ تیر,"Politics, Social"
1534,حادثه پرواز شماره ۷۹۰۸ هواپیمایی کاسپین,"Crime/Safety, Technology/Science"
1535,سقوط هواپیمای مسافربری مسیر تهران-ایروان در حوالی قزوین و کشته شدن همهٔ ۱۶۸ سرنشین آن.,"Crime/Safety, Technology/Science"
1536,نماز جمعه ۲۶ تیر تهران,"Politics, Social"
1537,حادثه پرواز شماره ۱۵۲۵ آریا,"Crime/Safety, Technology/Science"
1538,حادثه ۱۹ مرداد بالگرد فراجا,"Crime/Safety, Technology/Science"
1539,حادثه ۲۰ مرداد فروند فوکر ۱۰۰ پرواز شماره ۷۲۹ هواپیمایی آسمان,"Crime/Safety, Technology/Science"
1540,حادثه ۲۴ مرداد فروند هواگرد آموزشی,"Crime/Safety, Technology/Science"
1541,حادثه ۲۵ مرداد فروند بالگرد آموزشی نظامی هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1542,دومین انتخابات ریاست جمهوری افغانستان,"Politics"
1543,دومین دوره انتخابات ریاست جمهوری افغانستان,"Politics"
1544,حادثه ۱۰ شهریور فروند هواگرد آموزشی,"Crime/Safety, Technology/Science"
1545,راه‌پیمایی روز قدس,"Politics, Social"
1546,حادثه ۳۱ شهریور فروند هواگرد نظامی ایلیوشین ایل-۷۶,"Crime/Safety, Technology/Science"
1547,ثبت جهانی نوروز به عنوان میراث غیر ملموس جهانی، توسط سازمان علمی و فرهنگی سازمان ملل متحد.,"Social"
1548,ثبت جهانی نوروز به عنوان میراث غیر ملموس جهانی، توسط سازمان علمی و فرهنگی سازمان ملل متحد.,"Social"
1549,شصت و هفتمین شهرآورد سرخابی,"Sports/Entertainment"
1550,راه‌اندازی شبکه مستند,"Social, Technology/Science"
1551,بمب‌گذاری انتحاری در پیشین,"Crime/Safety, Politics"
1552,تظاهرات هواداران جنبش سبز,"Politics, Social"
1553,آتش‌سوزی بازار تبریز,"Social, Crime/Safety"
1554,انتقاد میرحسین موسوی از حضور سپاه پاسداران انقلاب اسلامی در عرصه‌های اقتصادی و مبتلا به جذام خواندن نظام سیاسی کشور,"Politics"
1555,لغو کنگره سازمان مجاهدین انقلاب اسلامی ایران به دلیل ممانعت‌های حکومتی,"Politics"
1556,انتشار تصویر پاره شده سید روح‌الله خمینی از بخش خبری اخبار ۲۰:۳۰ شبکه ۲ سازمان صدا و سیمای جمهوری اسلامی ایران,"Politics, Social"
1557,تظاهرات ۱۶ آذر,"Politics, Social"
1558,تظاهرات جنبش سبز در تاسوعا,"Politics, Social"
1559,تظاهرات جنبش سبز در عاشورا,"Politics, Social"
1560,راهپیمایی ۹ دی,"Politics, Social"
1561,تظاهرات حکومتی ۹ ۱۳۸۸ علیه کسانی که در عاشورای حسینی، طبق ادعای حکومت، با تظاهرات اقدام به حرمت شکنی این روز کرده بودند.,"Politics, Social"
1562,حادثه ۴ بهمن فروند توپولف تو-۱۵۴,"Crime/Safety, Technology/Science"
1563,حادثه ۵ بهمن توپولف تو-۱۵۴,"Crime/Safety, Technology/Science"
1564,انتقاد سید حسن خمینی از صدا و سیمای جمهوری اسلامی ایران به دلیل سوءاستفاده از روح‌الله خمینی,"Politics, Social"
1565,تظاهرات هواداران جنبش سبز,"Politics, Social"
1566,دستگیری عبدالمالک ریگی,"Crime/Safety, Politics"
1567,ثبت جهانی نوروز در مجمع عمومی سازمان ملل متحد,"Social"
1568,دستگیری عبدالمالک ریگی,"Crime/Safety, Politics"
1569,ثبت جهانی نوروز در مجمع عمومی سازمان ملل,"Social"
1570,توقیف هفته‌نامه ایران‌دخت,"Politics, Social"
1571,نخستین توقیف روزنامه اعتماد,"Politics, Social"
1572,انتشار اولین سفرنامه قشقایی سفرنامه حاج ایاز خان قشقایی توسط کتابخانه، موزه و مرکز اسناد مجلس شورای اسلامی,"Social"
1573,اعتراضات چهارشنبه‌سوری هواداران جنبش سبز,"Social, Politics"
1574,آغاز نخستین دورهٔ جشن جهانی نوروز در ایران,"Social"
1575,رئیس‌جمهور لهستان، لخ کاچینسکی، در میان ۹۶ کشته شده هنگام سقوط هواپیمای آن‌ها در نزدیکی اسمولنسک، روسیه است.,"Politics, Crime/Safety, Technology/Science"
1576,انحلال سازمان مجاهدین انقلاب اسلامی ایران,"Politics"
1577,پس از انفجار سکوی نفتیپ‌واتر هاریزون تحت مسؤلیت شرکت نفت بریتانیا یک لکه نفتی در خلیج مکزیک به وجود آمد,"Natural Disaster, Economy, Technology/Science"
1578,بازداشت احمد یزدانفر,"Politics, Crime/Safety"
1579,امضاء بیانیه تهران در خصوص تبادل هسته‌ای میان سه کشور ایران، برزیل و ترکیه,"Politics"
1580,آزادی و بازگشت یکی از قاتلان شاپور بختیار یعنی علی وکیلی‌راد از فرانسه به ایران,"Politics, Crime/Safety"
1581,برگزاری همایش کورش هخامنشی و ذوالقرنین توسط مرکز دائرةالمعارف بزرگ اسلامی,"Social"
1582,حمله اسرائیل به کاروان ناوگان آزادی در هنگام درگیری با سربازان هنگام حمله نیروهای دریایی اسرائیل و دستگیری ناوگان کشتی‌هایی که قصد شکست محاصره غزه را داشتند، ۹ فعال کشته شدند.,"Politics, Crime/Safety"
1583,انتشار ویراست نخست منشور جنبش سبز,"Politics"
1584,اجرای حکم قطع دست یک نفر در زندان ملایر,"Crime/Safety, Social"
1585,قهرمانی اسپانیا در جام جهانی ۲۰۱۰,"Sports/Entertainment"
1586,بمب‌گذاری در زاهدان,"Crime/Safety, Politics"
1587,حادثه ۲۶ تیر فروند مک‌دانل داگلاس اف-۴ فانتوم ۲ نهاجا,"Crime/Safety, Technology/Science"
1588,ویکی لیکس، ناشر آنلاین مطالب ناشناس، مخفی و طبقه‌بندی شده، بیش از ۹۰٬۰۰۰ گزارش داخلی دربارهٔ مشارکت به رهبری ایالات متحده در جنگ افغانستان از ۲۰۰۴ تا ۲۰۱۰ به گوش مردم می‌رسد.,"Politics, Crime/Safety"
1589,باران‌های شدید موسمی باعث جاری شدن سیل گسترده در استان خیبر پختونخوا پاکستان می‌شود. بیش از ۱۶۰۰ کشته و بیش از یک میلیون نفر در اثر سیل آواره شده‌اند.,"Natural Disaster"
1590,زمین‌لرزه دامغان,"Natural Disaster"
1591,برگزاری چهاردهمین جشن سینمای ایران,"Social, Sports/Entertainment"
1592,پس از قطع دست پنج نفر در زندان همدان به جرم دزدی، دادستان همدان گفت بهتر بود اجرای این حکم در ملاعام صورت می‌گرفت,"Crime/Safety, Social"
1593,برگزاری چهاردهمین جشن خانه سینما,"Social, Sports/Entertainment"
1594,بمب‌گذاری در مهاباد,"Crime/Safety, Politics"
1595,انفجار در پادگان امام علی خرم‌آباد,"Crime/Safety, Politics"
1596,راه‌اندازی شبکه تلویزیونی من‌وتو,"Social, Sports/Entertainment"
1597,جنایت میدان کاج تهران,"Crime/Safety"
1598,آخرین قرنطینه زندان انفرادی خدیجه (شهلا) جاهد ؛ پرستار، مربی مهد کودک ، دانشجوی روان‌شناسی ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه (لاله) سحرخیزان(خیّر و همسر اول ناصر محمدخانی),"Crime/Safety, Social"
1599,آخرین قرنطینه زندان انفرادی خدیجه (شهلا) جاهد ؛پرستار،دانشجوی روان‌شناسی ، مربی مهد کودک ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه (لاله) سحرخیزان (خیّر و همسر اول ناصر محمدخانی),"Crime/Safety, Social"
1600,اجرای حکم قصاص خدیجه ( شهلا ) جاهد ؛ پرستار ، دانشجوی روان‌شناسی ، مربی مهدکودک ، همسر دوم موقت ناصر محمدخانی و محکوم به جنایت قتل فاطمه ( لاله ) سحرخیزان(خیّر و همسر اول ناصر محمدخانی),"Crime/Safety, Social"
