id,title,category
1292,کسب مقام اول جشنواره بین‌المللی طنز آندرومدا ایتالیا، توسط بهرام عظیمی، کاریکاتوریست,"Social"
1293,اعطای قلم زرین چهل و دومین دو سالانه تصویرگری بلگراد به رضا یوسف‌زاده، تصویرگر,"Social"
1294,سیل فارس و بوشهر,"Natural Disaster"
1295,سقوط هواپیما توپولوف تهران - خرم‌آباد در سفیدکوه و کشته شدن هر ۱۱۹ مسافر این هواپیما,"Crime/Safety, Technology/Science"
1296,نام برده شدن از ایران در کنار عراق و کره شمالی به عنوان 'محور شرارت' توسط جورج بوش,"Politics"
1297,حادثه ۲۳ بهمن توپولف تو-۱۵۴,"Crime/Safety, Technology/Science"
1298,حادثه ۵ اسفند ایلیوشین ایل-۷۶ نیروی هوایی سپاه پاسداران انقلاب اسلامی,"Crime/Safety, Technology/Science"
1299,فروردین - انتشار آلبوم خیالی نیست، شادمهر عقیلی.,"Social, Sports/Entertainment"
1300,مراسم تشییع جنازه الیزابت، ملکه مادر در کلیسای وست‌مینستر لندن برگزار می‌شود.,"Politics, Social"
1301,پرواز ایر چین در هنگام بارندگی شدید و مه در نزدیکی بوسان، کره جنوبی به دامنه تپه سقوط کرد و منجر به کشته شدن ۱۲۹ نفر شد.,"Crime/Safety, Technology/Science"
1302,حادثه پارک شهر تهران,"Crime/Safety, Social"
1303,حادثه پارک شهر تهران در پارک شهر تهران,"Crime/Safety, Social"
1304,در مسکو، جورج دبلیو بوش، رئیس‌جمهور ایالات متحده و ولادیمیر پوتین، رئیس‌جمهور روسیه، معاهده کاهش استراتژیک حمله را جایگزین پیمان موشکی ضد بالستیک ۱۹۷۲ و پیمان START II 1993 کردند.,"Politics"
1305,قهرمانی برزیل در جام جهانی ۲۰۰۲,"Sports/Entertainment"
1306,ثبت ملی گورستان تاریخی بزلر هفشجان با شماره ثبت ۵۹۹۹ به‌عنوان یکی از آثار ملی ایران.,"Social"
1307,زمین‌لرزه بوئین‌زهرا,"Natural Disaster"
1308,رقابت ۱۶ شهریور ۱۳۸۰ تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۲,"Sports/Entertainment"
1309,آغاز قتل‌های محفلی کرمان,"Politics, Crime/Safety, Social"
1310,به قتل رساندن فاطمه ( لاله ) سحرخیزان، خیّر و همسر اول ناصر محمدخانی,"Crime/Safety"
1311,جنایت میدان کتابی؛ قتل فاطمه سحرخیزان؛ خیّر و همسر اول ناصر محمدخانی,"Crime/Safety"
1312,پرده برداری از آخرین تابلوی نگارگری استاد محمود فرشچیان، موسوم به تابلوی علی‌اصغر در کاخ موزه سعدآباد,"Social"
1313,انشار آخرین شماره هفته نامه گل آقا,"Social, Politics"
1314,سقوط پرواز شماره ۲۱۳۷ آئرومیست-خارکیف,"Crime/Safety, Technology/Science"
1315,حادثه ۲ دی آنتونوف-۱۴۰,"Crime/Safety, Technology/Science"
1316,جنجال کاریکاتور چاپ شده روزنامه حیات نو,"Politics, Social"
1317,سانحه سقوط هواپیمای ایلیوشین ایل-۷۶ سپاه,"Crime/Safety, Technology/Science"
1318,انتخاب محمود احمدی‌نژاد به‌عنوان شهردار تهران,"Politics"
1319,آغاز ناآرامی‌های تهران,"Politics, Social"
1320,تصویب سند چشم‌انداز ۱۴۰۴ ایران,"Politics, Economy"
1321,دستگیری صدام حسین,"Politics, Crime/Safety"
1322,آغاز فعالیت ویکی‌پدیای فارسی,"Social, Technology/Science"
1323,زمین‌لرزه بم,"Natural Disaster"
1324,زمین‌لرزه بم,"Natural Disaster"
1325,راه‌اندازی شبکه هامون,"Social, Technology/Science"
1326,حادثه ۲۱ بهمن فروند فوکر ۵۰ هواپیمایی کیش,"Crime/Safety, Technology/Science"
1327,دیدار تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مقدماتی جام جهانی فوتبال ۲۰۰۶,"Sports/Entertainment"
1328,انفجار قطار نیشابور,"Crime/Safety, Natural Disaster"
1329,اسفند - انتشار آلبوم آدم فروش، شادمهر عقیلی.,"Social, Sports/Entertainment"
1330,فاز نخست از فرودگاه بین‌المللی امام خمینی با حضور وزیر راه و ترابری و مقام‌های داخلی و خارجی بازگشایی شد,"Economy, Technology/Science"
1331,انتصاب عزت‌الله ضرغامی به ریاست صدا و سیمای جمهوری اسلامی ایران با حکم سید علی خامنه‌ای,"Politics"
1332,حادثه ۹ خرداد هلیکوپتر هوانیروز ارتش جمهوری اسلامی ایران,"Crime/Safety, Technology/Science"
1333,برگزاری دادگاه خدیجه(شهلا)جاهد ، محکوم به جنایت قتل فاطمه(لاله)سحرخیزان (خیّر و همسر اول ناصر محمدخانی)‌,"Crime/Safety"
1334,برگزاری دادگاه شهلا جاهد محکوم به جنایت قتل لاله سحرخیزان,"Crime/Safety"
1335,رقابت ۱ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۴,"Sports/Entertainment"
1336,رقابت ۵ تیر تیم ملی فوتبال ایران با تیم ملی فوتبال سوریه در مسابقات فوتبال غرب آسیا ۲۰۰۴,"Sports/Entertainment"
1337,برخورد یک تانکر حامل ۴۰ تن بنزین با ۶ دستگاه اتوبوس در جاده زاهدان - بم ۱۰۰ مجروح و ۸۰ کشته,"Crime/Safety"
1338,تأسیس شهر باروق در استانبایجان غربی ایران,"Politics"
1339,رقابت ۱۰ مرداد تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در جام ملت‌های آسیا ۲۰۰۴.,"Sports/Entertainment"
1340,استعفا محمد علی ابطحی از مقام معاونت پارلمانی و حقوقی رئیس‌جمهور,"Politics"
1341,رقابت ۲۲ مهر تیم ملی فوتبال ایران با تیم ملی فوتبال قطر در مقدماتی جام جهانی فوتبال ۲۰۰۶,"Sports/Entertainment"
1342,پاییز - اجرای نمایش شب هزار و یکم در تالار چهارسوی تئاتر شهر در تهران از ۲۶ تا ۱۷,"Social"
1343,پاییز - تأسیس مدرسه اسلامی هنر در شهرستان قم توسط سید ابوالحسن نواب,"Social"
1344,گشایش نخستین جشنواره هنری قرآن کریم در تهران,"Social"
1345,حادثه ۲۹ آذر هلیکوپتر امداد هلال احمر استان فارس,"Crime/Safety, Technology/Science"
1346,دی - تأسیس شهر نگین‌شهر در استان گلستان ایران,"Politics"
1347,آغاز راه‌اندازی وبگاه کلوب,"Social, Technology/Science"
1348,جینا گیز از ویسکانسین ایالات متحده از بیمارستان مرخص می شود و نخستین کسی می شود که بدون واکسیناسیون از هاری جان سالم به در برد.,"Health"
1349,اریس ، بزرگترین سیاره کوتوله در منظومه شمسی کشف شد.,"Technology/Science"
1350,توافقنامه جامع صلح امضا می شود و دومین جنگ داخلی سودان پایان یافت.,"Politics"
1351,پ ایمپکت با هدف مطالعه دنباله دار تمپل ۱ به فضا پرتاب شد.,"Technology/Science"
1352,آتش‌سوزی در مدرسه سفیلان,"Crime/Safety, Social"
1353,فضاپیمای هویگنس بر روی تیتان، بزرگترین قمر زحل فرود آمد.,"Technology/Science"
1354,شدیدترین رویداد ذرات خورشیدی در تاریخ ثبت شد.,"Technology/Science"
1355,برف و بوران گیلان,"Natural Disaster"
1356,آتش‌سوزی در مسجد ارگ تهران ،۳۵۰ نفر مجروح و ۸۰ نفر کشته.,"Crime/Safety, Social"
1357,وقوع زمین لرزه در زرند,"Natural Disaster"
1358,انعقاد موافقت نامه بنیان‌گذاری بانک مشترک ایران و ونزوئلا در میان نمایندگان نظام جمهوری اسلامی ایران با جمهوری بولیواری ونزوئلا,"Economy, Politics"
1359,مرگ پاپ ژان پل دوم و سفر بیش از ۴ میلیون نفر به واتیکان,"Social, Politics"
1360,ازدواج پرنس چارلز با کامیلا پارکر در تالار صنف ویندسور پس از تعویقی که به خاطر مرگ پاپ در نظر گرفته شده بود.,"Social, Politics"
1361,آغاز ناآرامی‌های اهواز,"Politics, Social, Crime/Safety"
1362,کشته شدن ۵ نفر بر اثر برخوردهای قومی در خوزستان,"Politics, Social, Crime/Safety"
1363,جوزف راتزینگر به عنوان پاپ بندیکت شانزدهم انتخاب شد.,"Social, Politics"
1364,حادثه ۳۱ فروردین فروند بوئینگ ۷۰۷ هواپیمایی ساها,"Crime/Safety, Technology/Science"
1365,قطاری مسافربری در آماگاساکی هیوگو ژاپن از ریل خارج شد و ۱۰۷ کشته و ۴۵۶ زخمی بر جای گذاشت.,"Crime/Safety, Technology/Science"
1366,سوریه پس از فشارهای زیاد خارجی، آخرین دستهٔ سربازان خود را که ۱۴٬۰۰۰ نفر بودند از لبنان خارج ساخت.,"Politics"
1367,گشایش موزه هدایای ریاست‌جمهوری خاتمی,"Politics, Social"
1368,عبدالحلیم خدام، نخست‌وزیر سوریه استعفا داد.,"Politics"
1369,تجمع ۲۲ خرداد,"Politics, Social"
1370,نهمین دورهٔ انتخابات ریاست جمهوری ایران,"Politics"
1371,برگزاری مرحله دوم انتخابات ریاست‌جمهوری ایران (۱۳۸۴),"Politics"
1372,محمود احمدی‌نژاد، با به دست آوردن بیش از هفده میلیون رأی بر اکبر هاشمی رفسنجانی غلبه کرد و ششمین رئیس‌جمهور ایران لقب گرفت.,"Politics"
1373,توفان دنیس (درجه سه) به ساحل ناوار فلوریدا رسید و جان ۱۰ نفر را پس از کشتن ۵۰ نفر در کارائیب گرفت.,"Natural Disaster"
1374,آغاز ریاست‌جمهوری محمود احمدی‌نژاد,"Politics"
1375,سیل کلاله گلستان,"Natural Disaster"
1376,معرفی کابینه پیشنهادی دولت نهم به مجلس شورای اسلامی,"Politics"
1377,پرواز ۵۲۲ خطوط هوایی هلیوس با کوهی در یونان برخورد کرده و ۱۲۱ کشته بر جای گذاشت.,"Crime/Safety, Technology/Science"
1378,۲۷ شهریور/سنبله. برگزاری نخستین انتخابات پارلمانی افغانستان در نظام جمهوری اسلامی,"Politics"
1379,با هجوم توفان کاترینا به خطوط ساحلی لوییزیانا، میسی‌سیپی و آلاباما صدمات شدیدی به سواحل خلیج آمریکا وارد شد و  باعث مرگ ۱٬۸۳۶ تن و آوارگی یک میلیون نفر شد. پس از چند ساعت، سدها از بین رفتند و نیواولئان نیز به زیر آب رفت.,"Natural Disaster"
1380,هجوم جمعیت زیاد روی پل الائمهٔ بغداد موجب مرگ صدها انسان شد.,"Crime/Safety, Social"
1381,انتشار اولین شمارهٔ گاهنامهٔ بارقهٔ امید لاورستان,"Social"
1382,توفان ریتا خلیج آمریکا را درنوردید. منطقهٔ ۹ نیواورلئان برای دومین بار در طول ۲ ماه و نیم دچار سیل شد. مناطق لوییزیانا، میسی‌سیپی، تکزاس و آلاباما نیز بی نصیب نماندند.,"Natural Disaster"
1383,زلزله در کشمیر باعث مرگ ۸۰٬۰۰۰ نفر شد.,"Natural Disaster"
1384,قطاری در آندراپرادش هند از ریل خارج گردید و باعث مرگ ۷۷ نفر شد.,"Crime/Safety, Technology/Science"
1385,زمین‌لرزه قشم,"Natural Disaster"
1386,حادثه ۱۴ آذر فروند لاکهید سی-۱۳۰ هرکولس آجا,"Crime/Safety, Technology/Science"
1387,سقوط هواپیمای سی-۱۳۰ (۱۳۸۴),"Crime/Safety, Technology/Science"
1388,سقوط هواپیمای سی-۱۳۰ روی یک ساختمان مسکونی ده طبقه در تهران و کشته شدن ۹۴ سرنشین هواپیما و ۳۴ نفر از ساکنین (جمعاً ۱۲۸ نفر),"Crime/Safety, Technology/Science"
1389,انجام قرعه‌کشی برای جام جهانی فوتبال ۲۰۰۶.,"Sports/Entertainment"
1390,اعتراضات رانندگان اتوبوس در تهران، دستگیری منصور اوسانلو وگر فعالان اتحادیه را در پی داشت.,"Social, Economy, Politics"
1391,حادثه ۱۹ دی داسو فالکون ۲۰ سپاه پاسداران انقلاب اسلامی,"Crime/Safety, Technology/Science, Politics"
1392,سقوط هواپیمای سپاه و شهادت احمد کاظمی، سعید مهتدی، غلامرضا یزدانی، احمد الهامی نژاد، نبی الله شاهمرادی و چند تنگر,"Crime/Safety, Technology/Science, Politics"
1393,دانشگاه صنعتی شریف شاهد ناآرامی‌هایی در اجرای طرح تدفین کشتگان جنگی در دانشگاه بود.,"Politics, Social"
1394,کشتار مسافران عبوری جاده زابل - زاهدان در منطقه تاسوکی توسط گروهک تروریستی جندالله,"Crime/Safety, Politics"
1395,فروردین - انتشار آلبوم پاپ کورن، شادمهر عقیلی.,"Social, Sports/Entertainment"
1396,حادثه سقوط ۸ فروردین هواگرد باری آنتونوف ای‌ان-۱۲,"Crime/Safety, Technology/Science"
1397,زمین‌لرزه بروجرد,"Natural Disaster"
1398,اعلام تکمیل شدن چرخهٔ سوخت هسته‌ای توسط محمود احمدی‌نژاد، رئیس‌جمهور ایران.,"Technology/Science, Politics"
1399,موزه هنرهای معاصر فلسطین به شکل موقت شروع به کار کرد,"Social"
1400,انتشار کاریکاتوری در هفته‌نامه «ایران جمعه» و سوئ تفاهم‌های ناشی از آن به تظاهرات‌های گسترده‌ای در تهران و مناطق آذری‌زبان منجر شد.,"Politics, Social"
