id,date_jalali,date_gregorian,title,title_english,persian_wiki_links,english_wiki_links,details,era_persian,era_english,Crime/Safety,Economy,Health,Natural Disaster,Politics,Social,Sports/Entertainment,Technology/Science,Death
319.0,1303-08-03,1924-10-25,ورود بارولیمیک نماینده کمپانی یونکرس به تهران جهت صادرات بالگرد به ایران,"Barolimik, the representative of Junkers company, arrived in Tehran to export helicopters to Iran",,,,قاجار,Qajar,0,1,0,0,0,0,0,1,0
320.0,1303-10-16,1925-01-06,تاسیس مؤسسه تحقیقات واکسن و سرم‌سازی رازی,Establishment of Razi Vaccine and Serum Research Institute,https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA_%D9%88%D8%A7%DA%A9%D8%B3%D9%86_%D9%88_%D8%B3%D8%B1%D9%85%E2%80%8C%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B1%D8%A7%D8%B2%DB%8C,https://en.wikipedia.org/wiki/Razi_Vaccine_and_Serum_Research_Institute,,قاجار,Qajar,0,0,1,0,0,0,0,1,0
321.0,1303-10-16,1925-01-06,بنیانگذاری مؤسسه تحقیقات واکسن و سرم‌سازی رازی.,Foundation of Razi Vaccine and Serum Research Institute.,https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA_%D9%88%D8%A7%DA%A9%D8%B3%D9%86_%D9%88_%D8%B3%D8%B1%D9%85%E2%80%8C%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B1%D8%A7%D8%B2%DB%8C,https://en.wikipedia.org/wiki/Razi_Vaccine_and_Serum_Research_Institute,,قاجار,Qajar,0,0,1,0,0,0,0,1,0
322.0,1303-12-00,1925-02-20,تأسیس نیروی هوایی شاهنشاهی ایران به دستور رضا پهلوی.,The establishment of the Imperial Air Force of Iran by order of Reza Pahlavi.,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%88%DB%8C_%D9%87%D9%88%D8%A7%DB%8C%DB%8C_%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,,قاجار,Qajar,0,0,0,0,1,0,0,1,0
336.0,1305-07-30,1926-10-23,آغاز استفاده از تلفن در عمارت جدید تلفنخانه تهران,The beginning of the use of telephones in the new building of the telephone building in Tehran,,,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
344.0,1306-07-23,1927-10-16,کلنگ احداث ایستگاه راه‌آهن تهران توسط رضاشاه پهلوی,Rezashah Pahlavi built Tehran railway station,https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B3%D8%AA%DA%AF%D8%A7%D9%87_%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Tehran_railway_station,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
345.0,1306-07-23,1927-10-16,آغاز عملیات ساخت راه‌آهن سراسری ایران,The beginning of the construction of Iran's nationwide railway,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Trans-Iranian_Railway,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
355.0,1308-07-00,1929-09-23,مهر - افتتاح فاز نخست راه‌آهن سراسری ایران حدفاصل ساری تا بندر شاه (بندر ترکمن امروزی).,Mehr - Inauguration of the first phase of Iran's nationwide railway from Sari to Bandar Shah (modern day Turkmen port).,https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D8%AA%D8%B1%DA%A9%D9%85%D9%86,https://en.wikipedia.org/wiki/Bandar_Torkaman,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
359.0,1308-12-27,1930-03-18,تبدیل «اداره کل طرق و شوارع» به یک وزارتخانه مستقل به نام «وزارت طرق و شوارع» با تصویب مجلس شورای ملی.,"The transformation of ""General Administration of Roads and Streets"" into an independent ministry called ""Ministry of Roads and Streets"" with the approval of the National Assembly.",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C,https://en.wikipedia.org/wiki/National_Consultative_Assembly,,پهلوی,Pahlavi,0,0,0,0,1,0,0,1,0
387.0,1311-08-14,1932-11-05,تأسیس نیروی دریایی ارتش توسط رضاشاه و آغاز به کار نیروی دریایی ایران,The establishment of the army navy by Reza Shah and the start of the Iranian navy,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%88%DB%8C_%D8%AF%D8%B1%DB%8C%D8%A7%DB%8C%DB%8C,https://en.wikipedia.org/wiki/Navy,,پهلوی,Pahlavi,0,0,0,0,1,0,0,1,0
389.0,1312-05-07,1933-07-29,پست خانه ایران در ساختمان تازه ساخت خود در خیابان سپه پیشین آغاز به کار کرد.,Post Khaneh Iran started working in its newly built building on Sepeh Street.,https://fa.wikipedia.org/wiki/%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%D8%B3%D9%BE%D9%87,<No English page found>,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
390.0,1312-05-07,1933-07-29,پست خانه ایران در ساختمان تازه ساخت خود در خیابان سپه پیشین آغاز به کار کرد.,Post Khaneh Iran started working in its newly built building on Sepeh Street.,https://fa.wikipedia.org/wiki/%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%D8%B3%D9%BE%D9%87,<No English page found>,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
389.0,1312-05-07,1933-07-29,پست خانه ایران در ساختمان تازه ساخت خود در خیابان سپه پیشین آغاز به کار کرد.,Post Khaneh Iran started working in its newly built building on Sepeh Street.,https://fa.wikipedia.org/wiki/%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%D8%B3%D9%BE%D9%87,<No English page found>,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
390.0,1312-05-07,1933-07-29,پست خانه ایران در ساختمان تازه ساخت خود در خیابان سپه پیشین آغاز به کار کرد.,Post Khaneh Iran started working in its newly built building on Sepeh Street.,https://fa.wikipedia.org/wiki/%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%D8%B3%D9%BE%D9%87,<No English page found>,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
392.0,1312-08-30,1933-11-21,انتشار فیلم سینمایی دختر لر,The release of the film Dokhtar Ler,https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D9%84%D8%B1,https://en.wikipedia.org/wiki/Lor_Girl,,پهلوی,Pahlavi,0,0,0,0,0,1,1,1,0
393.0,1312-08-30,1933-11-21,نمایش «دختر لر»؛ نخستین فیلم ناطق ایرانی.,Issuance of constitutional decree.,https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D9%84%D8%B1,https://en.wikipedia.org/wiki/Lor_Girl,,پهلوی,Pahlavi,0,0,0,0,0,1,1,1,0
417.0,1315-02-16,1936-05-06,افتتاح پل ورسک در سوادکوه، مازندران,"Inauguration of Versak Bridge in Swadkoh, Mazandaran",https://fa.wikipedia.org/wiki/%D9%BE%D9%84_%D9%88%D8%B1%D8%B3%DA%A9,https://en.wikipedia.org/wiki/Veresk_Bridge,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
421.0,1317-02-27,1938-05-17,افتتاح تونل کندوان به طول حدود ۱۸۸۴ متر,The opening of Kandavan tunnel with a length of about 1884 meters,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D9%84_%DA%A9%D9%86%D8%AF%D9%88%D8%A7%D9%86,https://en.wikipedia.org/wiki/Kandovan_Tunnel,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
423.0,1317-05-27,1938-08-18,افتتاح راه‌آهن سراسری ایران,The opening of Iran's national railway,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Trans-Iranian_Railway,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
424.0,1317-06-04,1938-08-26,پایان ساخت راه‌آهن سراسری ایران,The end of the construction of Iran's nationwide railway,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Trans-Iranian_Railway,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
427.0,1318-05-14,1939-08-06,بنیانگذاری کارخانه هواپیماسازی شهباز و یک باشگاه هواپیمایی.,Establishment of Shahbaz aircraft factory and an aviation club.,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2,<No English page found>,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
431.0,1319-02-04,1940-04-24,اولین فرستنده رادیویی ایران در تهران تأسیس شد. این فرستنده رادیویی تنها هشت ساعت برنامه از جمله اخبارو موسیقی ایرانی را پخش می‌کرد,"Iran's first radio transmitter was established in Tehran. This radio transmitter used to broadcast only eight hours of programs, including news and Iranian music",,,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
449.0,1324-05-14,1945-08-05,بمباران اتمی هیروشیما توسط آمریکا.,Atomic bombing of Hiroshima by America.,https://fa.wikipedia.org/wiki/%D8%A8%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D9%86_%D8%A7%D8%AA%D9%85%DB%8C_%D9%87%DB%8C%D8%B1%D9%88%D8%B4%DB%8C%D9%85%D8%A7_%D9%88_%D9%86%D8%A7%DA%AF%D8%A7%D8%B3%D8%A7%DA%A9%DB%8C,https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki,,پهلوی,Pahlavi,1,0,0,0,1,0,0,1,0
465.0,1325-07-25,1946-10-17,محمدرضا شاه پهلوی آزمایشی از فرودگاه بین‌المللی مهرآباد به فرودگاه دوشان‌تپه انجام داد و گواهی‌نامهٔ خلبانی دریافت کرد,Mohammad Reza Shah Pahlavi did a test from Mehrabad International Airport to Dushan Tepe Airport and received a pilot's certificate.,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C_%D9%85%D9%87%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF,https://en.wikipedia.org/wiki/Mehrabad_International_Airport,,پهلوی,Pahlavi,0,0,0,0,1,0,0,1,0
466.0,1325-08-02,1946-10-24,دوربین عکاسی نصب شده بر روی موشک وی ۲-شماره ۱۳، اولین تصویر از زمین از خارج از جو زمین را گرفت.,The photographic camera installed on the Ve-2-No. 13 rocket captured the first image of the Earth from outside the Earth's atmosphere.,,,,پهلوی,Pahlavi,0,0,0,0,0,0,0,1,0
475.0,1327-10-16,1949-01-06,حادثه ۱۶ دی داگلاس دی‌سی-۳ شرکت سهامی هواپیمایی ایران,The accident of 16 D Douglas DC-3 of Iran Airlines Joint Stock Company,https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D8%B3%D9%87%D8%A7%D9%85%DB%8C_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,,پهلوی,Pahlavi,1,0,0,0,0,0,0,1,0
485.0,1329-06-23,1950-09-14,حادثه ۲۳ شهریور فروند داگلاس دی‌سی-۳,Tehran flood,https://fa.wikipedia.org/wiki/%DB%B3_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1,<No English page found>,,پهلوی,Pahlavi,1,0,0,0,0,0,0,1,0
486.0,1329-09-10,1950-12-01,حادثه ۱۰ آذر فروند داگلاس دی‌سی-۳,Douglas DC-3 plane accident on 10 Azar,,,,پهلوی,Pahlavi,1,0,0,0,0,0,0,1,0
487.0,1329-10-20,1951-01-10,تهران - رادیو ایران پخش برنامه‌های خود را از میدان ارگ شروع می‌کند شبکه رادیویی تا اصفهان و مشهد را می‌پوشاند.,"Tehran - Radio Iran starts broadcasting its programs from Arg Square, the radio network covers Isfahan and Mashhad.",https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%AF%DB%8C%D9%88_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Radio_Iran,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
488.0,1329-12-22,1951-03-13,آغاز حفاری غار هوتو در بهشهر (مازندران) از سوی کارلتون کون استاد مردم‌شناسی دانشگاه پنسیلوانیای آمریکا، آثار این غار از دوران نوسنگی یا غار نشینی است.,"The beginning of the excavation of Huto Cave in Behshahr (Mazandaran) by Carlton Kuhn, professor of anthropology at the University of Pennsylvania, the works of this cave are from the Neolithic or cave-dwelling period.",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D9%BE%D9%86%D8%B3%DB%8C%D9%84%D9%88%D8%A7%D9%86%DB%8C%D8%A7,https://en.wikipedia.org/wiki/University_of_Pennsylvania,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
528.0,1332-07-23,1953-10-15,افتتاح سد کوهرنگ، در دره شیخ علی خان، در اصفهان,"Opening of the Kohrang Dam, in Sheikh Ali Khan Valley, in Isfahan",https://fa.wikipedia.org/wiki/%D8%B3%D8%AF_%DA%A9%D9%88%D9%87%D8%B1%D9%86%DA%AF,https://en.wikipedia.org/wiki/Kouhrang_2_Hydroelectric_Power_Station,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
552.0,1336-05-08,1957-07-30,بنیانگذاری آژانس بین‌المللی انرژی اتمی در وین.,Foundation of the International Atomic Energy Agency in Vienna.,https://fa.wikipedia.org/wiki/%D8%A2%DA%98%D8%A7%D9%86%D8%B3_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C_%D8%A7%D9%86%D8%B1%DA%98%DB%8C_%D8%A7%D8%AA%D9%85%DB%8C,https://en.wikipedia.org/wiki/International_Atomic_Energy_Agency,,پهلوی,Pahlavi,0,0,0,0,1,0,0,1,0
553.0,1336-06-00,1957-08-23,افتتاح خط راه‌آهن تهران-مشهد,Opening of the Tehran-Mashhad railway line,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
554.0,1336-07-00,1957-09-23,۱۲: پرتاب اسپوتنیک-۱، نخستین ماهواره جهان به فضا,"12: Launch of Sputnik-1, the world's first satellite into space",,,,پهلوی,Pahlavi,0,0,0,0,0,0,0,1,0
561.0,1337-07-11,1958-10-03,شروع به كار تلویزیون در ایران,The start of television in Iran,https://fa.wikipedia.org/wiki/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Television_in_Iran,,پهلوی,Pahlavi,0,0,0,0,0,1,1,1,0
563.0,1337-12-16,1959-03-07,بنیان‌گذاری کارخانه صنعتی آزمایش,The establishment of the experimental industrial factory,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
568.0,1339-04-19,1960-07-10,تهران - فرستنده صد کیلوواتی موج کوتاه رادیو ایران گشوده می‌شود.,Tehran - The 100 kilowatt short wave transmitter of Radio Iran is opened.,,,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
570.0,1339-05-00,1960-07-23,۱۲ امرداد – خارک - نخستین شاه لوله نفتی زیر دریایی که ۳۳ کیلومتر درازای آن است و پایانه گچساران را تغذیه می‌کند آغاز به کار می‌کند.,"12 Amrdad - Khark - The first undersea oil pipeline, which is 33 km long and feeds the Gachsaran terminal, starts working.",,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
576.0,1339-10-12,1961-01-02,ایران - ۵۶۵۵  کیلومتر شاه لوله نفتی در درازای یک سال احداث شد,Iran - 5655 km of Shah Lule oil pipeline was built in one year,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
578.0,1339-11-14,1961-02-03,ایران – در درازای یک سال گذشته ۳۵۱۷ کیلومتر راه آهن مورد بهره برداری قرار می‌گیرد.,Iran - 3517 kilometers of railways have been put into operation in the last one year.,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
580.0,1340-08-03,1961-10-25,نیروگاه آبی سد کرج به بهره‌برداری رسید.,The Karaj Dam hydropower plant was put into operation.,https://fa.wikipedia.org/wiki/%D8%B3%D8%AF_%D8%A7%D9%85%DB%8C%D8%B1%DA%A9%D8%A8%DB%8C%D8%B1,https://en.wikipedia.org/wiki/Amir_Kabir_Dam,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
583.0,1340-12-05,1962-02-24,دو شرکت سهامی هواپیمایی ایران و هواپیمایی پارس با هم ادغام شدند و شرکت هواپیمایی ملی ایران بنیان‌گذاری شد,Two joint-stock companies of Iran Airlines and Pars Airlines were merged and National Iran Airlines was established,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
584.0,1340-12-05,1962-02-24,تأسیس هواپیمایی ملی ایران با ادغام دو شرکت ایرانین ایرویز و پرشین ایرویز,"The establishment of Iran's national airline by the merger of two companies, Iranian Airways and Persian Airways",,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
586.0,1341-02-29,1962-05-19,آغاز بهره‌برداری از سد سفیدرود,The beginning of operation of Sefidroud dam,https://fa.wikipedia.org/wiki/%D8%B3%D8%AF_%D8%B3%D9%81%DB%8C%D8%AF%D8%B1%D9%88%D8%AF,https://en.wikipedia.org/wiki/Sefidrud_Dam,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
594.0,1342-04-20,1963-07-11,آغاز کار راه فرح‌زاد به تهران,The beginning of Farahzad Road to Tehran,,,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
599.0,1342-10-30,1964-01-20,محمدرضا پهلوی پتروشیمی آبادان را افتتاح کرد.,Mohammad Reza Pahlavi opened Abadan Petrochemical.,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Reza_Pahlavi,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
623.0,1344-08-10,1965-11-01,تهران – شاه محمد رضا پهلوی دانشگاه صنعتی آریامهر را افتتاح می‌کند. رشته‌های مهندسی این دانشگاه بر اساس دانشگاه صنعتی ماساچوست MIT می‌باشد.,Tehran - Shah Mohammad Reza Pahlavi inaugurates Ariamehr University of Technology. The engineering fields of this university are based on the Massachusetts Institute of Technology (MIT).,https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%B5%D9%86%D8%B9%D8%AA%DB%8C_%D8%B4%D8%B1%DB%8C%D9%81,https://en.wikipedia.org/wiki/Sharif_University_of_Technology,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
625.0,1344-08-27,1965-11-18,مدرس – ایران و هند قراداد برای ساخت یک پالایشگاه با گنجایش تصفیه ۵۰۰۰۰ بشکه نفت در روز امضا می‌کنند.,"Madras - Iran and India sign a contract to build a refinery with a capacity of 50,000 barrels of oil per day.",,,,پهلوی,Pahlavi,0,1,0,0,1,0,0,1,0
627.0,1344-09-21,1965-12-12,تهران - قرارداد ساخت ذوب آهن ایران در اصفهان با وجود مخالفت غرب به اینکه ایران به ذوب آهن احتیاج ندارد با شوروی امضا شد.,Tehran - The contract for the construction of Iran's iron smelter in Isfahan was signed with the Soviet Union despite the opposition of the West that Iran does not need an iron smelter.,,,,پهلوی,Pahlavi,0,1,0,0,1,0,0,1,0
634.0,1344-12-25,1966-03-16,خارک – محمد رضا پهلوی شاه ایران، بزرگترین بندر نفتی دنیا را می‌گشاید.,"Khark - Mohammad Reza Pahlavi, Shah of Iran, opens the largest oil port in the world.",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Reza_Pahlavi,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
639.0,1345-08-01,1966-10-23,تهران = نخستین برنامهٔ تلویزیون ملی ایران پخش شد.,Tehran = Iran's first national television program was broadcast.,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D8%B1%D8%A7%D8%AF%DB%8C%D9%88_%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86_%D9%85%D9%84%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/National_Iranian_Radio_and_Television,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
646.0,1346-02-23,1967-05-13,تولید خودروی پیکان، محصول ایران ناسیونال.,"Production of Pikan car, product of Iran National.",https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AE%D9%88%D8%AF%D8%B1%D9%88,https://en.wikipedia.org/wiki/Iran_Khodro,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
647.0,1346-02-24,1967-05-14,گشایش کارخانه ویژه ایران خودرو,Opening of a special factory for Iran Khodro,https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AE%D9%88%D8%AF%D8%B1%D9%88,https://en.wikipedia.org/wiki/Iran_Khodro,,پهلوی,Pahlavi,0,1,0,0,0,0,0,1,0
651.0,1346-04-06,1967-06-27,تصویب لایحه تأسیس سازمان تلویزیون ملی ایران,Approval of the bill for the establishment of Iran's National Television Organization,,,,پهلوی,Pahlavi,0,0,0,0,1,1,0,1,0
694.0,1350-11-05,1972-01-25,افتتاح شبکه یک سیما,The opening of One Sima network,https://fa.wikipedia.org/wiki/%D8%B4%D8%A8%DA%A9%D9%87_%DB%8C%DA%A9,https://en.wikipedia.org/wiki/IRIB_TV1,,پهلوی,Pahlavi,0,0,0,0,0,1,0,1,0
