id,date_jalali,date_gregorian,title,title_english,persian_wiki_links,english_wiki_links,details,era_persian,era_english,Crime/Safety,Economy,Health,Natural Disaster,Politics,Social,Sports/Entertainment,Technology/Science,Death
45.0,1286-06-08,1907-08-31,امضا شدن قرارداد سن پترزبورگ میان امپراتوری روسیه و امپراتوری بریتانیا در مورد ایران,The signing of the St. Petersburg Treaty between the Russian Empire and the British Empire regarding Iran,https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF_%D8%B3%D9%86_%D9%BE%D8%AA%D8%B1%D8%B2%D8%A8%D9%88%D8%B1%DA%AF,https://en.wikipedia.org/wiki/Anglo-Russian_Convention,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
46.0,1286-06-11,1907-09-03,مهدی بازرگان، اولین نخست وزیر ایران پس از انقلاب سال ۵۷,"Mehdi Bazargan, the first prime minister of Iran after the 1957 revolution",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A8%D8%A7%D8%B2%D8%B1%DA%AF%D8%A7%D9%86,https://en.wikipedia.org/wiki/Mehdi_Bazargan,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
48.0,1286-07-14,1907-10-07,متمم قانون اساسی مشروطه بدست محمدعلی شاه قاجار امضا شد,The constitutional amendment was signed by Mohammad Ali Shah Qajar,https://fa.wikipedia.org/wiki/%D9%85%D8%AA%D9%85%D9%85_%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C_%D9%85%D8%B4%D8%B1%D9%88%D8%B7%D9%87,https://en.wikipedia.org/wiki/Persian_Constitutional_Amendment_of_1907,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
49.0,1286-08-03,1907-10-26,شکل‌گیری کابینه میرزا ابوالقاسم خان ناصرالملک در زمان محمدعلی شاه قاجار,The formation of the cabinet of Mirza Abul Qasim Khan Nasir al-Mulk during the time of Muhammad Ali Shah Qajar,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87,https://en.wikipedia.org/wiki/Mohammad_Ali_Shah_Qajar,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
50.0,1286-09-05,1907-11-27,مجلس جدید التاسیس شورا، بودجه دربار را سیصد هزار تومان کسر و به پانصد هزار تومان کاهش داد و شهریه زنان ناصرالدین شاه را هم حذف کرد، که این عمل، شروع دشمنی محمدعلی شاه قاجار با مجلس بود.,"The newly established assembly of the Shura reduced the budget of the court by 300 thousand tomans and reduced it to 500 thousand tomans and eliminated the tuition fees of Naser al-Din Shah's women, which was the beginning of Muhammad Ali Shah Qajar's enmity with the assembly.",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87,https://en.wikipedia.org/wiki/Mohammad_Ali_Shah_Qajar,,قاجار,Qajar,0,1,0,0,1,0,0,0,0
51.0,1286-09-21,1907-12-13,آغاز واقعه میدان توپخانه,The beginning of the event of the Artillery Square,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D9%82%D8%B9%D9%87_%D9%85%DB%8C%D8%AF%D8%A7%D9%86_%D8%AA%D9%88%D9%BE%D8%AE%D8%A7%D9%86%D9%87,<No English page found>,,قاجار,Qajar,0,0,0,0,1,1,0,0,0
52.0,1286-11-18,1908-02-08,تصویب اولین قانون مطبوعات در مجلس شورای ملی,Approval of the first press law in the National Assembly,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C,https://en.wikipedia.org/wiki/National_Consultative_Assembly,,قاجار,Qajar,0,0,0,0,1,1,0,0,0
54.0,1287-04-02,1908-06-23,به‌توپ بستن مجلس,Closing the parliament,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%E2%80%8C%D8%AA%D9%88%D9%BE_%D8%A8%D8%B3%D8%AA%D9%86_%D9%85%D8%AC%D9%84%D8%B3,https://en.wikipedia.org/wiki/1908_bombardment_of_the_Majlis,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
55.0,1287-04-02,1908-06-23,آغاز استبداد صغیر,The beginning of minor tyranny,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D8%AF_%D8%B5%D8%BA%DB%8C%D8%B1,https://en.wikipedia.org/wiki/Minor_Tyranny,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
56.0,1287-04-02,1908-06-23,آغاز قیام و محاصره مشروطه‌خواهان تبریز,The beginning of the uprising and siege of Tabriz constitutionalists,https://fa.wikipedia.org/wiki/%D9%82%DB%8C%D8%A7%D9%85_%D9%88_%D9%85%D8%AD%D8%A7%D8%B5%D8%B1%D9%87_%D9%85%D8%B4%D8%B1%D9%88%D8%B7%D9%87%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87%D8%A7%D9%86_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2,https://en.wikipedia.org/wiki/Siege_of_Tabriz_(1908%E2%80%931909),,قاجار,Qajar,0,0,0,0,1,1,0,0,0
57.0,1287-07-22,1908-10-14,عزل عبدالمجید میرزا عین الدوله، والی آذربایجان، در پی شکست نیروهای دولتی از مشروطه خواهان تبریز,"The dismissal of Abdul Majid Mirza Ain al-Dawlah, the governor of Azerbaijan, following the defeat of the government forces against the Tabriz constitutionalists",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D8%AC%DB%8C%D8%AF_%D8%B9%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87,https://en.wikipedia.org/wiki/Abdol_Majid_Mirza,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
58.0,1287-08-22,1908-11-13,مخالفت شیخ فضل‌الله نوری با مشروطیت,Sheikh Fadlullah Nouri's opposition to constitutionalism,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%86%D9%88%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Fazlullah_Nouri,,قاجار,Qajar,0,0,0,0,1,1,0,0,0
60.0,1288-02-09,1909-04-29,پایان قیام و محاصره مشروطه‌خواهان تبریز,The end of the uprising and siege of Tabriz constitutionalists,https://fa.wikipedia.org/wiki/%D9%82%DB%8C%D8%A7%D9%85_%D9%88_%D9%85%D8%AD%D8%A7%D8%B5%D8%B1%D9%87_%D9%85%D8%B4%D8%B1%D9%88%D8%B7%D9%87%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87%D8%A7%D9%86_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2,https://en.wikipedia.org/wiki/Siege_of_Tabriz_(1908%E2%80%931909),,قاجار,Qajar,0,0,0,0,1,1,0,0,0
61.0,1288-02-11,1909-05-01,محمدعلی‌شاه قاجار فرمان عفو عمومی و فرمان مربوط به احیای مشروطیت را صادر کرد و تاریخ برگزاری انتخابات مجلس شورای ملی را تعیین کرد,Mohammad Ali Shah Qajar issued a general amnesty decree and a decree related to the restoration of constitutionalism and set the date of the National Assembly elections.,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C,https://en.wikipedia.org/wiki/National_Consultative_Assembly,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
62.0,1288-03-11,1909-06-01,پایان تحصن روحانیون مشروطه خواه در حرم شاه عبدالعظیم و مردمی که در سفارت عثمانی گرد آمده بودند، از تحصن خارج شدند,The end of the sit-in of the constitutional clerics in the shrine of Shah Abd al-Azim and the people who had gathered in the Ottoman Embassy left the sit-in.,https://fa.wikipedia.org/wiki/%D8%AD%D8%B1%D9%85_%D8%B4%D8%A7%D9%87_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B8%DB%8C%D9%85,https://en.wikipedia.org/wiki/Shah_Abdol-Azim_Shrine,,قاجار,Qajar,0,0,0,0,1,1,0,0,0
63.0,1288-03-28,1909-06-18,سردار اسعد بختیاری با قوایی شامل هزار سوار پیشروی خود را به سوی تهران آغاز کردند. این نیروها با پیوستن به انقلابیون دیگر به زودی دولت استبدادی محمد علی شاه قاجار را ساقط و خود او را به خارج از کشور تبعید کردند.,"Sardar Asad Bakhtiari started his advance towards Tehran with a force of 1000 riders. By joining other revolutionaries, these forces soon overthrew the autocratic government of Mohammad Ali Shah Qajar and exiled him abroad.",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
64.0,1288-04-05,1909-06-26,قوای سردار اسعد بختیاری از اصفهان به قم وارد شدند و با نمایندگان روس و انگلیس برای ایجاد هماهنگی و کسب موافقت در تسخیر تهران ملاقات کردند.,General Asad Bakhtiari's forces arrived in Qom from Isfahan and met with Russian and British representatives to establish coordination and obtain agreement on the capture of Tehran.,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A7%D8%B3%D8%B9%D8%AF,https://en.wikipedia.org/wiki/Ali-Qoli_Khan_Bakhtiari,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
65.0,1288-04-22,1909-07-13,ورود نیروهای مجاهدین بختیاری و گیلکی و فتح تهران در جریان انقلاب مشروطه.,The arrival of Bakhtiari and Gilki Mujahideen forces and conquest of Tehran during the constitutional revolution.,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
66.0,1288-04-25,1909-07-16,پایان استبداد صغیر و پایان فتح تهران,The end of Saghir's tyranny and the end of the conquest of Tehran,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A8%D8%AF%D8%A7%D8%AF_%D8%B5%D8%BA%DB%8C%D8%B1,https://en.wikipedia.org/wiki/Minor_Tyranny,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
67.0,1288-04-25,1909-07-16,آغاز سلطنت احمدشاه,The beginning of the reign of Ahmad Shah,,,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
68.0,1288-05-09,1909-07-31,اعدام شیخ فضل الله نوری با حکم دادگاه انقلاب مشروطیت به جرم مخالفت با نظام مشروطه.,The execution of Sheikh Fazlullah Nouri by the verdict of the Constitutional Revolution Court for the crime of opposing the constitutional system.,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%86%D9%88%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Fazlullah_Nouri,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
69.0,1288-08-24,1909-11-15,بازگشایی دوره دوم مجلس شورای ملی,Reopening of the second term of the National Assembly,https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%87_%D8%AF%D9%88%D9%85_%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C,https://en.wikipedia.org/wiki/2nd_Iranian_Majlis,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
70.0,1288-09-01,1909-11-22,انتخاب عضدالملک به‌عنوان نایب‌السلطنه احمدشاه در زمان دوره دوم مجلس شورای ملی,The election of Azd al-Mulk as the regent of Ahmad Shah during the second term of the National Council,,,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
71.0,1288-12-28,1910-03-19,منصوب شدن شکرالله قوام‌الدوله به‌عنوان نخشت‌وزیر تجارت ایران,The appointment of Shukrullah Qavam-doleh as the first minister of trade of Iran,https://fa.wikipedia.org/wiki/%D8%B4%DA%A9%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D9%82%D9%88%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87,<No English page found>,,قاجار,Qajar,0,1,0,0,1,0,0,0,0
72.0,1289-04-24,1910-07-16,چهار نفر از مجاهدین وارد خانه سید عبدالله بهبهانی شدند و او را به ضرب چند گلوله کشتند.,Four members of the Mujahideen entered the house of Seyyed Abdullah Behbahani and killed him with several bullets.,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Seyyed_Abdollah_Behbahani,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
73.0,1289-04-29,1910-07-21,سپهدار تنکابنی به علت اختلاف با بختیاری‌ها از رئیس الوزرائی استعفا داد.,Sepahdar Tonkabani resigned from the head of the ministry due to differences with the Bakhtiaris.,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%88%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Vali_Khan_Khalatbari_Tonekaboni,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
74.0,1289-05-15,1910-08-07,واقعه پارک اتابک.,Atabak Park incident.,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D9%82%D8%B9%D9%87_%D9%BE%D8%A7%D8%B1%DA%A9_%D8%A7%D8%AA%D8%A7%D8%A8%DA%A9,https://en.wikipedia.org/wiki/Atabak_Park_Incident,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
75.0,1289-12-01,1911-02-21,تصویب رسمی تقویم,Official approval of the calendar,,,,قاجار,Qajar,0,0,0,0,1,1,0,0,0
76.0,1290-04-26,1911-07-18,صمصام‌السلطنه به مقام وزیر جنگ ایران منصوب شد,Samsam al-Sultaneh was appointed as the Minister of War of Iran,,,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
77.0,1290-05-02,1911-07-25,سپهدار تنکابنی از رئیس الوزرائی معزول شد و مجلس صمصام السلطنه بختیاری را به رئیس الوزرائی تعیین نمود.,Sepahdar Tankabani was deposed as the head of the vice-ministers and the Samsam Majlis appointed Sultaneh Bakhtiari as the head of the vice-ministers.,,,,قاجار,Qajar,0,0,0,0,1,0,0,0,0
