id,date_jalali,date_gregorian,title,title_english,persian_wiki_links,english_wiki_links,details,era_persian,era_english,Crime/Safety,Economy,Health,Natural Disaster,Politics,Social,Sports/Entertainment,Technology/Science,Death
72.0,1289-04-24,1910-07-16,چهار نفر از مجاهدین وارد خانه سید عبدالله بهبهانی شدند و او را به ضرب چند گلوله کشتند.,Four members of the Mujahideen entered the house of Seyyed Abdullah Behbahani and killed him with several bullets.,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Seyyed_Abdollah_Behbahani,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
74.0,1289-05-15,1910-08-07,واقعه پارک اتابک.,Atabak Park incident.,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D9%82%D8%B9%D9%87_%D9%BE%D8%A7%D8%B1%DA%A9_%D8%A7%D8%AA%D8%A7%D8%A8%DA%A9,https://en.wikipedia.org/wiki/Atabak_Park_Incident,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
78.0,1290-05-08,1911-07-31,مجلس شورای ملی برای کسی که محمدعلی شاه مخلوع را دستگیر یا سرش را بیاورد، ۱۰۰ هزار تومان جایزه تعیین کرد.,"The National Council has set a reward of 100,000 tomans for anyone who arrests or brings the head of the deposed Mohammad Ali Shah.",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C,https://en.wikipedia.org/wiki/National_Consultative_Assembly,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
79.0,1290-05-13,1911-08-05,اعزام سپاهیان انگلیسی و هندی به جنوب ایران و تشکیل پلیس جنوب,Sending British and Indian troops to the south of Iran and forming the southern police,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
81.0,1290-09-28,1911-12-20,آغاز اشغال تبریز توسط روس‌ها,The beginning of the occupation of Tabriz by the Russians,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
84.0,1293-10-07,1914-12-29,آغاز حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,The beginning of the Ottoman attack to occupy Tabriz in the First World War,https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84,https://en.wikipedia.org/wiki/Tabriz_during_World_War_I,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
85.0,1293-10-11,1915-01-02,پایان حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,The end of the Ottoman attack to occupy Tabriz in the First World War,https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84,https://en.wikipedia.org/wiki/Tabriz_during_World_War_I,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
87.0,1294-05-13,1915-08-05,تشکیل پلیس جنوب در پی انعقاد قرارداد ۱۹۱۵ میان روسیه و انگلیس,The formation of the southern police following the conclusion of the 1915 treaty between Russia and England,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
88.0,1294-05-16,1915-08-08,آغاز اعلام رسمی اشغال بوشهر,The beginning of the official announcement of the occupation of Bushehr,https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%A8%D9%88%D8%B4%D9%87%D8%B1,https://en.wikipedia.org/wiki/British_occupation_of_Bushehr,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
90.0,1294-10-05,1915-12-27,شکست نیروهای مقاومت مردمی به رهبری حیدر لطیفیان، در جریان نبرد رباط‌کریم در طی جنگ جهانی اول توسط ارتش روسیه.,The defeat of the popular resistance forces led by Heydar Latifian during the battle of Rabat Karim during the First World War by the Russian army.,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84,https://en.wikipedia.org/wiki/World_War_I,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
95.0,1298-01-18,1919-04-08,با حملهٔ قزاق‌ها به پایگاه‌های میرزا کوچک خان جنگلی، گروهی از جنگلی‌ها تسلیم شدند و گروهی نیز به جنگل‌های فومن پناه بردند.,"When the Cossacks attacked the bases of Mirza Kochch Khan Jangli, a group of Jangli surrendered and a group took refuge in the forests of Foman.",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D9%88%DA%86%DA%A9_%D8%AE%D8%A7%D9%86_%D8%AC%D9%86%DA%AF%D9%84%DB%8C,https://en.wikipedia.org/wiki/Mirza_Kuchik_Khan,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
102.0,1299-01-18,1920-04-07,تصرف شهربانی تبریز به دست پیروان محمد خیابانی,Sehrbani of Tabriz was captured by the followers of Mohammad Khayani,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Khiabani,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
106.0,1299-05-27,1920-08-18,شهر رشت که در تصرف و اشغال روس‌ها بود در اثر حمله قوای قزاق تصرف گردید و قوای دولتی وارد رشت شد.,"The city of Rasht, which was occupied by the Russians, was captured due to the attack of the Cossack forces, and the government forces entered Rasht.",https://fa.wikipedia.org/wiki/%D9%82%D9%88%D8%A7%DB%8C_%D9%82%D8%B2%D8%A7%D9%82,https://en.wikipedia.org/wiki/Persian_Cossack_Brigade,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
107.0,1299-06-18,1920-09-09,جنگ‌های خیابانی بین قوای قزاق و طرفداران شیخ محمد خیابانی آغاز شد.,Street wars started between Kazakh forces and supporters of Sheikh Mohammad Khayabani.,https://fa.wikipedia.org/wiki/%D9%82%D9%88%D8%A7%DB%8C_%D9%82%D8%B2%D8%A7%D9%82,https://en.wikipedia.org/wiki/Persian_Cossack_Brigade,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
109.0,1299-12-03,1921-02-22,کودتای ۳ اسفند,March 3 coup,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
112.0,1300-01-13,1921-04-02,دستگیری قوام‌السلطنه والی خراسان توسط کلنل محمدتقی خان پسیان فرمانده ژاندارمری خراسان به فرمان سید ضیاءالدین طباطبایی رئیس دولت جدید و ارسال او به تهران. تشکیل جمهوری خودمختار خراسان ایران توسط پسیان. قوام را به زندان عشرت‌آباد فرستادند.,"The arrest of Qawam-ul-Sultaneh, the governor of Khorasan, by Colonel Mohammad Taqi Khan Pesian, the commander of the Gendarmerie of Khorasan, on the order of Seyyed Ziauddin Tabatabai, the head of the new government, and sending him to Tehran. Formation of the Autonomous Republic of Khorasan Iran by Pesian. Qawam was sent to Ishratabad prison.",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B6%DB%8C%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C,https://en.wikipedia.org/wiki/Zia_ol_Din_Tabatabaee,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
121.0,1300-03-25,1921-06-15,حملهٔ احسان‌الله خان دوستدار در رأس نیروهای کمونیست و ساعدالدوله به تنکابن,The attack of Ehsanullah Khan Dostdar at the head of the communist forces and Saed al-Doulah to Tankabon,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D8%B3%D8%A7%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D8%A7%D9%86_%D8%AF%D9%88%D8%B3%D8%AA%D8%AF%D8%A7%D8%B1,https://en.wikipedia.org/wiki/Ehsanollah_Khan_Dustdar,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
122.0,1300-03-26,1921-06-16,شکست نیروهای کمونیست به فرماندهی احسان‌الله‌خان و ساعدالدوله به دست سرهنگ فضل‌الله زاهدی,The defeat of the communist forces under the command of Ehsanullah Khan and Saed al-Doulah under the command of Colonel Fazlollah Zahedi,https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B2%D8%A7%D9%87%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Fazlollah_Zahedi,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
125.0,1300-04-04,1921-06-25,شکست نیروهای میرزا کوچک‌خان جنگلی به دست نیروهای اعزامی سردار سپه,The defeat of the forces of Mirza Kuchach Khan Jangli at the hands of the expeditionary forces of Sardar Sepe,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
126.0,1300-04-10,1921-07-01,اعزام میرپنج احمدآقاخان برای سرکوب امیر مؤید در سوادکوه,The dispatch of Mir Panj Ahmad Agha Khan to suppress Amir Moayed in Swadkoh,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
127.0,1300-04-25,1921-07-16,شکست شورشیان فارس توسط نیروهای اعزامی از تهران,Defeat of Fars rebels by troops sent from Tehran,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
130.0,1300-06-01,1921-08-23,شکست شورشیان کردستان توسط نیروهای اعزامی از پایتخت,Defeat of Kurdistan rebels by troops sent from the capital,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
133.0,1300-06-26,1921-09-17,پس از چند ماه تعقیب و گریز در نهایت نیروهای نظامی، شورشیان سوادکوه به فرماندهی امیرمؤید را شکست دادند.,"After a few months of chasing, the military forces finally defeated the Swadekoh rebels under the command of Amir Muayid.",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
134.0,1300-07-07,1921-09-29,درگیری میان هواداران میرزا کوچک خان جنگلی باگران در ملاسرا که موجب مرگ حیدرخان شد.,"Clash between the supporters of Mirza Koch Khan in Bagran forest in Malasara, which caused the death of Heydar Khan.",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%DA%A9%D9%88%DA%86%DA%A9_%D8%AE%D8%A7%D9%86_%D8%AC%D9%86%DA%AF%D9%84%DB%8C,https://en.wikipedia.org/wiki/Mirza_Kuchik_Khan,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
136.0,1300-07-09,1921-10-01,کلنل محمدتقی خان پسیان که دولت وی را یاغی اعلام کرده بود در نبردی در تپه‌های داوودلی جعفرآباد شکست خورده و کشته شد.,"Colonel Mohammad Taqi Khan Pesian, who was declared a rebel by the government, was defeated and killed in a battle in Dawoodli hills of Jafarabad.",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
142.0,1300-08-11,1921-11-02,امارت جبل شمر که شامل اکثر مناطق شمالی عربستان سعودی امروزی می‌شد توسط نیروهای سلطان‌نشین نجد به فرماندهی عبدالعزیز بن عبدالرحمن آل سعود به تصرف درآمد.,"The Emirate of Jabal Shammar, which included most of the northern regions of today's Saudi Arabia, was captured by the forces of the Sultanate of Najd under the command of Abdul Aziz bin Abdul Rahman Al Saud.",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D9%86%D8%B4%DB%8C%D9%86_%D8%AC%D8%A8%D9%84_%D8%B4%D9%85%D8%B1,https://en.wikipedia.org/wiki/Emirate_of_Jabal_Shammar,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
159.0,1300-10-27,1922-01-17,بندر انزلی از شورشی‌ها پس گرفته شد.,Bandar Anzali was recaptured from the rebels.,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
162.0,1300-11-05,1922-01-25,شکست قوای ژاندارم به فرماندهی کلنل لندبرگ سوئدی از شورشی‌هایبایجان,The defeat of the Gendarmerie forces under the command of the Swedish Colonel Landberg from the Haibaijan rebels,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
164.0,1300-11-07,1922-01-27,ابوالقاسم لاهوتی در تبریز از افسران ژاندارمری علیه دولت مرکزی قیام کرد و کنترل تبریز را به دست گرفت.,"Abolqasem Lahoti, one of the gendarmerie officers in Tabriz, revolted against the central government and took control of Tabriz.",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D9%84%D8%A7%D9%87%D9%88%D8%AA%DB%8C,https://en.wikipedia.org/wiki/Abolqasem_Lahouti,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
165.0,1300-11-19,1922-02-08,شکست قوای لاهوتی از نیروهای سرتیپ حبیب‌الله شیبانی,Defeat of the Lahuti forces from the forces of Brigadier General Habibullah Shibani,https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B4%DB%8C%D8%A8%D8%A7%D9%86%DB%8C,<No English page found>,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
168.0,1300-11-27,1922-02-16,شکست شورشیان خراسان و دستگیری شیخ علی‌اکبر تربتی,Defeat of Khorasan rebels and arrest of Sheikh Ali Akbar Torbati,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
195.0,1301-01-19,1922-04-09,حرکت نیروهای نظامی برای سرکوب امام قلی‌خان و بویراحمدی‌ها و سایر یاغیان فارس. یاغیان پس ازدن قوای دولتی تسلیم شدند.,The movement of military forces to suppress Imam Qoli Khan and Boyar Ahmadis and other rebels of Fars. The rebels surrendered after defeating the government forces.,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
204.0,1301-01-30,1922-04-20,قراسوران‌های استرآباد به دلیل عدم دریافت حقوق در تلگراف‌خانه‌ی این شهر تحصن کردند.,Karasorans of Estrabad sat down in the telegraph office of this city due to non-payment of salaries.,,,,قاجار,Qajar,1,1,0,0,0,0,0,0,0
207.0,1301-02-01,1922-04-22,جلب میرزااسماعیل خان وصالی به دلیل فروش بخشی از اراضی خالصهٔ بندرعباس به اتباع خارجه,Arresting Mirza Ismail Khan Vasali for selling part of the Khalsa lands of Bandar Abbas to foreign nationals,,,,قاجار,Qajar,1,1,0,0,1,0,0,0,0
209.0,1301-02-03,1922-04-24,روزنامه اقدام از اختلاس ۱۹۳ هزار تومانی احمد قوام‌السلطنه که دوبوای بلژیکی، پیشکار مالیه خراسان آن را برملا کرده بود خبر داد.,"Kavah newspaper reported about the embezzlement of 193 thousand tomans by Ahmed Qavam al-Sultaneh, which was exposed by the Belgian dubai, Khorasan's finance manager.",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%82%D9%88%D8%A7%D9%85,https://en.wikipedia.org/wiki/Ahmad_Qavam,,قاجار,Qajar,1,1,0,0,1,0,0,0,0
211.0,1301-02-07,1922-04-28,پس از نامه‌نگاری‌های فراوان از سوی سران نظامی و حکومتی غرب ایران، هیئت دولت با اختصاص هزار تومان بابت خلعت و انعام به رؤسای الوار و پانصد تومان برای تعمیر برج‌های شهر به منظور مقابله با اشرار لر موافقت کرد.,"After many correspondences from the military and government leaders of western Iran, the government delegation agreed to allocate 1000 tomans for khalat and gratuity to Alvar chiefs and 500 tomans to repair the city's towers in order to deal with the evildoers of Ler.",,,,قاجار,Qajar,1,1,0,0,1,0,0,0,0
212.0,1301-02-08,1922-04-29,درگیری مسلمان‌ها و بهایی‌ها در سمنان,Conflict between Muslims and Bahais in Semnan,,,,قاجار,Qajar,1,0,0,0,0,1,0,0,0
215.0,1301-02-13,1922-05-04,کشته شدن افتخارالتجار به دست عوامل سیمیتقو در سقز,The killing of Iftikhar al-Tajjar by the agents of Simitaq in Saqqez,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
216.0,1301-02-13,1922-05-04,برقراری حکومت نظامی در شهرهای تهران، استرآباد، خمسه، قزوین، سمنان، دامغان، بارفروش، تنکابن، فیروزکوه، سوادکوه، لاهیجان، ساوجبلاغ، شهریار، ورامین، کن و سولقان، ساوه و بندر پهلوی به فرمان سردار سپه,"The establishment of martial law in the cities of Tehran, Estrabad, Khamsa, Qazvin, Semnan, Damghan, Barforosh, Tankabon, Firouzkoh, Swadkoh, Lahijan, Savajbalag, Shahryar, Varamin, Ken and Soleqan, Saveh and Bandar Pahlavi by the order of the commander of the army.",https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D8%A7%D9%86%D8%B2%D9%84%DB%8C,https://en.wikipedia.org/wiki/Bandar-e_Anzali,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
217.0,1301-02-16,1922-05-07,حمله گروهی از طوایف لر به شهر نهاوند,The order of Sardar Sepeh on the formation of the State Security Department,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
223.0,1301-02-25,1922-05-16,اعزام ۲۰۰۰ نیروی دولتی ایرانی به قصد عملیات علیه اسماعیل آقا سیمیتقو در منطقهٔ شمال غرب دریاچه ارومیه,"Dispatch of 2,000 Iranian government forces to operate against Ismail Agha Simitqou in the northwestern region of Lake Urmia",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88,https://en.wikipedia.org/wiki/Simko_Shikak,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
229.0,1301-03-06,1922-05-28,وزارت خارجه ایران از نمایندگی خود در انگلیس خواست که دلیل حضور ۶۰۰ نظامی انگلیسی در بوشهر را از مقامات آن کشور جویا شود. پاسخ آن بود که «بهانهٔ نگاهداری قشون در جنوب، عدم اطمینان (انگلیس) از ابقا امنیت است.»,"The Ministry of Foreign Affairs of Iran asked its representative in England to ask the authorities of that country about the reason for the presence of 600 British soldiers in Bushehr. The answer was that ""the reason for keeping troops in the south is the lack of confidence (Britain) in maintaining security.""",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
232.0,1301-03-17,1922-06-08,ورود قشون دولتی به کازرون برای مبارزه با اشرار و راهزنان,The arrival of government troops in Kazeroon to fight against evildoers and bandits,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
238.0,1301-04-04,1922-06-26,دست‌اندازی طایفهٔ زلقی‌ها به اطراف جوشقان و غارت گوسفندان و الاغ‌های مردم,The invasion of the Zaluqi tribe around Joshkhan and the looting of people's sheep and donkeys.,,,,قاجار,Qajar,1,0,0,0,0,0,0,0,0
239.0,1301-04-06,1922-06-28,به لشکر جنوب دستور داده شد برای تأمین امنیت کهگیلویه و بهبهان نیرو فرستاده شود.,The southern army was ordered to send troops to secure Kohgiluyeh and Behbehan.,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
242.0,1301-04-07,1922-06-29,فتح تنگه و قلعه چگنی‌کش از دست طوایف لر به دست اردوی دولتی,Conquest of the gorge and Chegnikash castle from the Ler clans by the government army,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
245.0,1301-04-10,1922-07-02,دستگیری نظامیان و غیرنظامیان همدست با لاهوتی جهت محاکمه آنها,Arresting military and civilian accomplices with the theology for their trial,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
246.0,1301-04-11,1922-07-03,آغاز جنگ میان طوایف قراجه‌داغ,The beginning of the war between the tribes of Karajedagh,,,,قاجار,Qajar,1,0,0,0,0,0,0,0,0
249.0,1301-04-12,1922-07-04,شاهسون‌ها به اطراف شهر میانه تجاوز کرده و گله و رمه مردم را به یغما بردند.,The Shahsons invaded the middle city and took the herds and herds of the people to booty.,,,,قاجار,Qajar,1,0,0,0,0,0,0,0,0
254.0,1301-04-22,1922-07-14,دستگیری رضا نجار، یکی از شورشیان خراسان به همراه مقداری بمب و اخراج هارانوف، همکار روسش از ایران,"The arrest of Reza Najjar, one of the Khorasan rebels, along with some bombs, and the expulsion of Haranov, his Russian colleague, from Iran.",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
255.0,1301-04-23,1922-07-15,اعزام امیرلشکر غرب به نام احمد آقاخان برای سرکوب لرهای سیلاخوری، بیرانوند و سکوند که منجر به شکست شورشی‌ها و تسخیر قلعه کیوزه شد.,"The dispatch of Amir Lashkar Gharb, named after Ahmad Aga Khan, to suppress the Silakhori, Biranvand and Sukund forces, which led to the defeat of the rebels and the capture of Kiuzeh Castle.",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
260.0,1301-05-12,1922-08-04,اعزام نیرو برای سرکوب طایفه چهار راهی و غیره در منطقه فارس,"Dispatch of troops to suppress the Char-Rahi tribe, etc. in the Fars region",,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
261.0,1301-05-18,1922-08-10,آغاز نبرد شکریازی,The beginning of the battle of Shakriazi,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%B4%DA%A9%D8%B1%DB%8C%D8%A7%D8%B2%DB%8C,<No English page found>,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
262.0,1301-05-20,1922-08-12,پایان نبرد شکریازی,The end of the battle of Shakriazi,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%B4%DA%A9%D8%B1%DB%8C%D8%A7%D8%B2%DB%8C,<No English page found>,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
263.0,1301-05-20,1922-08-12,نیروهای نظامی قلعهٔ چهریق که پناهگاه اسماعیل سیمیتقو بود را تسخیر کردند و به تعقیب فراریان پرداختند.,"The military forces captured Chehriq Castle, which was the shelter of Ismail Simitgu, and pursued the fugitives.",https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88,https://en.wikipedia.org/wiki/Simko_Shikak,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
265.0,1301-06-08,1922-08-31,اعزام یک ستون نظامی به دشتک برای سرکوب متمردان,Sending a military column to Dashtak to suppress the rebels,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
267.0,1301-06-22,1922-09-14,اعزام یک گردان از لشکر جنوب به دالکی و اعزام یک گردانگر به بنادر خلیج فارس برای برقرار امنیت,The release of the film Dokhtar Ler,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
268.0,1301-06-25,1922-09-17,قلعه‌بیگی‌ها (دژبان‌ها) موظف شدند بر رفتار نظامی‌ها در شهرها نظارت داشته باشند.,Qalabeigis (dezhbans) were obliged to supervise the behavior of the military in the cities.,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
275.0,1301-09-15,1922-12-07,امضای موافقتنامه موقت میان ایران و عراق برای استرداد مجرمین در بغداد,The signing of a temporary agreement between Iran and Iraq for the extradition of criminals in Baghdad,,,,قاجار,Qajar,1,0,0,0,1,0,0,0,0
